time	channel1	channel2	channel3	channel4	class
0	1.961	1.745	2.137	1.922	7
1	2.647	2.02	2.275	1.843	7
2	2.353	1.529	1.961	1.784	7
3	2.118	1.529	2.02	1.824	7
4	2.157	1.784	2.235	1.98	7
5	2.216	1.804	2.157	2.118	7
6	2.353	1.745	2.059	2.098	7
7	2.294	1.843	1.98	2.02	7
8	2.235	1.922	2.02	1.922	7
9	2.157	1.98	2.137	1.922	7
10	2.098	2.059	2.078	1.98	7
11	2.333	2.235	2.118	2.098	7
12	2.137	2.275	2.039	2.118	7
13	1.824	2.118	1.961	2.059	7
14	2.02	2.294	1.941	1.961	7
15	2.275	2.412	2.0	1.863	7
16	2.039	2.294	2.039	1.922	7
17	2.098	2.333	2.176	2.098	7
18	2.392	2.49	2.216	2.314	7
19	2.02	2.118	1.941	2.294	7
20	1.765	2.0	1.902	2.118	7
21	2.059	2.294	2.098	1.941	7
22	2.176	2.392	2.118	1.843	7
23	1.961	2.294	2.059	1.843	7
24	1.941	2.373	2.02	1.961	7
25	1.667	2.451	2.176	2.255	7
26	1.549	2.529	2.216	2.471	7
27	1.784	2.549	2.078	2.353	7
28	1.941	2.529	1.941	2.02	7
29	1.941	2.314	1.765	1.667	7
30	2.157	2.275	1.824	1.49	7
31	2.118	2.569	2.098	1.627	7
32	1.412	2.412	2.039	1.882	7
33	1.392	2.137	1.843	2.02	7
34	1.961	2.235	2.118	2.059	7
35	2.392	2.529	2.314	2.02	7
36	1.941	2.059	1.902	1.882	7
37	1.608	2.039	1.922	1.882	7
38	1.667	2.137	1.961	1.922	7
39	1.843	2.02	1.902	1.882	7
40	2.059	2.02	1.98	1.804	7
41	2.216	2.157	2.098	1.725	7
42	2.137	2.196	2.059	1.725	7
43	2.137	2.294	2.137	1.824	7
44	2.098	2.412	2.216	1.961	7
45	1.843	2.314	2.157	2.059	7
46	1.725	2.373	2.157	2.098	7
47	1.882	2.431	2.216	2.078	7
48	2.118	2.373	2.176	2.0	7
49	2.471	2.451	2.216	1.882	7
50	2.078	2.157	2.098	1.843	7
51	1.275	1.98	2.039	1.941	7
52	1.471	2.059	2.039	2.0	7
53	1.706	1.608	2.059	2.0	7
54	2.49	1.98	2.549	2.0	7
55	3.118	2.157	2.608	1.922	7
56	2.392	1.725	2.157	1.725	7
57	1.804	1.529	1.961	1.608	7
58	1.843	1.588	1.961	1.667	7
