time	channel1	channel2	channel3	channel4	class
0	2.02	1.471	1.902	1.804	7
1	2.0	1.451	1.941	1.804	7
2	2.039	1.529	1.961	1.902	7
3	2.02	1.588	1.922	2.0	7
4	2.059	1.647	2.02	2.0	7
5	1.98	1.804	2.137	2.039	7
6	1.941	1.706	2.0	2.039	7
7	2.02	1.745	2.078	2.0	7
8	2.059	1.784	2.118	2.039	7
9	1.922	1.765	2.137	2.098	7
10	1.784	1.686	2.196	2.137	7
11	1.863	1.569	2.196	2.098	7
12	2.02	1.667	2.392	2.078	7
13	2.157	1.824	2.333	2.078	7
14	1.902	1.373	2.098	2.02	7
15	1.863	1.373	2.353	2.0	7
16	1.941	1.549	2.51	2.039	7
17	2.0	1.608	2.333	2.098	7
18	1.961	1.529	2.078	2.039	7
19	1.941	1.471	2.118	1.961	7
20	1.863	1.392	2.333	1.902	7
21	1.863	1.49	2.431	1.941	7
22	1.882	1.529	2.294	2.059	7
23	1.882	1.431	2.157	2.078	7
24	1.824	1.529	2.176	1.98	7
25	1.824	1.588	2.176	1.902	7
26	1.941	1.784	2.314	1.922	7
27	1.98	1.824	2.333	2.039	7
28	1.922	1.627	2.255	2.098	7
29	1.961	1.608	2.314	2.078	7
30	2.098	1.784	2.451	2.059	7
31	1.882	1.431	2.176	1.98	7
32	1.843	1.431	2.137	1.902	7
33	1.882	1.608	2.275	1.882	7
34	1.902	1.686	2.255	1.922	7
35	1.902	1.765	2.255	2.02	7
36	1.922	1.784	2.235	2.039	7
37	1.961	1.843	2.235	2.0	7
38	1.98	1.961	2.255	2.02	7
39	1.961	2.02	2.294	2.039	7
40	1.98	2.0	2.118	1.98	7
41	1.882	1.843	1.922	1.765	7
42	1.863	1.804	1.922	1.608	7
43	1.941	2.02	2.098	1.627	7
44	2.0	2.059	2.176	1.784	7
45	1.961	1.922	2.098	1.941	7
46	1.98	1.882	2.216	1.98	7
47	2.157	2.078	2.294	2.0	7
48	1.98	1.667	1.902	1.863	7
49	1.902	1.608	1.784	1.667	7
50	2.0	1.706	1.784	1.471	7
51	2.039	1.725	1.784	1.451	7
52	1.98	1.706	1.863	1.51	7
53	2.0	1.804	2.039	1.608	7
54	2.02	1.902	2.059	1.765	7
55	2.02	1.922	1.863	1.863	7
56	1.922	1.843	1.706	1.843	7
57	1.882	1.863	1.725	1.804	7
58	1.961	2.039	1.902	1.804	7
59	1.961	2.02	1.843	1.784	7
60	1.941	2.0	1.882	1.745	7
61	1.941	2.098	1.98	1.765	7
62	1.941	2.02	1.941	1.745	7
63	1.961	1.922	1.941	1.667	7
64	2.118	2.098	2.059	1.667	7
65	1.922	1.824	1.843	1.902	7
66	1.824	1.725	1.745	2.098	7
67	1.922	1.804	1.902	2.216	7
68	2.0	1.961	2.039	2.196	7
69	1.98	2.039	2.137	2.039	7
70	2.0	2.078	2.078	1.902	7
71	1.941	2.0	1.98	1.824	7
72	1.922	1.98	1.98	1.863	7
73	1.941	2.118	2.039	1.961	7
74	1.902	2.118	2.02	2.157	7
75	1.961	2.235	2.216	2.333	7
76	1.961	2.0	2.02	2.314	7
77	1.902	1.843	1.804	2.137	7
78	1.961	1.922	1.706	1.902	7
