time	channel1	channel2	channel3	channel4	class
0	2.039	1.98	2.471	1.804	6
1	2.059	1.961	2.431	1.725	6
2	2.137	1.941	2.294	1.725	6
3	2.078	1.902	2.157	1.706	6
4	2.059	1.784	1.902	1.725	6
5	2.0	1.745	1.745	1.765	6
6	2.0	1.745	1.608	1.824	6
7	1.941	1.765	1.569	1.961	6
8	1.882	1.745	1.588	2.078	6
9	1.863	1.765	1.627	2.137	6
10	1.863	1.804	1.706	2.176	6
11	1.882	1.882	1.863	2.176	6
12	1.843	1.922	2.059	2.196	6
13	1.902	1.941	2.255	2.137	6
14	1.941	2.02	2.412	2.078	6
15	1.98	2.0	2.471	1.941	6
16	2.02	2.0	2.471	1.843	6
17	2.0	2.0	2.51	1.804	6
18	2.059	1.961	2.451	1.784	6
19	2.02	1.961	2.294	1.725	6
20	2.078	1.902	2.176	1.745	6
21	2.059	1.824	1.902	1.725	6
22	2.0	1.765	1.784	1.765	6
23	1.98	1.745	1.627	1.882	6
24	1.922	1.765	1.608	2.0	6
25	1.882	1.765	1.608	2.098	6
26	1.863	1.804	1.627	2.137	6
27	1.843	1.824	1.745	2.137	6
28	1.863	1.882	1.863	2.196	6
29	1.863	1.902	2.059	2.196	6
30	1.902	1.941	2.235	2.157	6
31	1.902	2.0	2.412	2.078	6
32	1.941	2.0	2.51	1.98	6
33	1.98	2.0	2.49	1.882	6
34	2.039	1.98	2.49	1.843	6
35	2.059	1.961	2.451	1.765	6
36	2.118	1.922	2.353	1.765	6
37	2.059	1.882	2.157	1.745	6
38	2.078	1.804	1.922	1.745	6
39	2.02	1.765	1.765	1.765	6
40	1.961	1.765	1.608	1.863	6
41	1.902	1.745	1.608	1.98	6
42	1.922	1.784	1.627	2.078	6
43	1.882	1.765	1.627	2.118	6
44	1.843	1.843	1.725	2.157	6
45	1.824	1.882	1.843	2.216	6
46	1.902	1.941	2.078	2.235	6
47	1.882	1.941	2.255	2.157	6
48	1.922	1.98	2.412	2.078	6
49	1.922	2.0	2.49	1.961	6
50	1.98	2.02	2.529	1.863	6
51	2.039	2.039	2.529	1.843	6
52	2.059	2.0	2.471	1.784	6
53	2.078	1.902	2.333	1.784	6
54	2.078	1.902	2.157	1.745	6
55	2.02	1.804	1.922	1.765	6
56	2.0	1.765	1.784	1.765	6
57	2.0	1.765	1.627	1.843	6
58	1.941	1.784	1.608	1.98	6
59	1.902	1.765	1.647	2.098	6
60	1.882	1.804	1.647	2.157	6
61	1.863	1.804	1.686	2.176	6
62	1.863	1.863	1.863	2.196	6
63	1.843	1.922	2.059	2.176	6
64	1.863	1.941	2.235	2.137	6
65	1.882	1.98	2.392	2.098	6
66	1.922	2.0	2.49	1.961	6
67	2.0	2.0	2.471	1.863	6
68	2.0	1.98	2.51	1.804	6
69	2.078	1.961	2.451	1.765	6
70	2.098	1.941	2.353	1.765	6
71	2.059	1.882	2.176	1.745	6
72	2.02	1.843	1.941	1.784	6
73	2.02	1.784	1.804	1.784	6
74	1.98	1.784	1.608	1.882	6
75	1.902	1.725	1.549	1.961	6
76	1.882	1.765	1.588	2.059	6
77	1.843	1.804	1.608	2.118	6
78	1.824	1.804	1.706	2.157	6
79	1.804	1.863	1.824	2.216	6
80	1.824	1.922	2.059	2.216	6
81	1.863	1.98	2.235	2.176	6
82	1.882	2.0	2.412	2.098	6
83	1.941	2.0	2.49	1.98	6
84	2.0	1.98	2.49	1.843	6
85	2.039	1.98	2.471	1.784	6
86	2.02	1.961	2.451	1.804	6
87	2.059	1.922	2.353	1.765	6
88	2.118	1.902	2.157	1.745	6
89	2.059	1.804	1.902	1.725	6
90	2.02	1.765	1.784	1.745	6
91	1.961	1.745	1.627	1.843	6
92	1.922	1.745	1.588	2.0	6
93	1.882	1.765	1.608	2.098	6
94	1.882	1.765	1.627	2.137	6
95	1.863	1.824	1.686	2.176	6
96	1.882	1.843	1.804	2.176	6
97	1.843	1.902	2.0	2.196	6
98	1.863	1.922	2.216	2.118	6
99	1.922	2.0	2.392	2.098	6
100	1.98	2.02	2.471	1.961	6
101	2.0	1.98	2.471	1.863	6
102	2.02	1.961	2.451	1.804	6
103	2.059	1.941	2.412	1.745	6
104	2.118	1.882	2.314	1.765	6
105	2.098	1.863	2.137	1.686	6
106	2.059	1.784	1.882	1.706	6
107	2.02	1.765	1.745	1.725	6
108	2.0	1.745	1.608	1.824	6
109	1.922	1.765	1.569	1.98	6
110	1.941	1.765	1.588	2.078	6
111	1.863	1.745	1.569	2.137	6
112	1.863	1.765	1.647	2.118	6
113	1.824	1.824	1.784	2.118	6
114	1.863	1.922	2.02	2.157	6
115	1.882	1.941	2.216	2.137	6
116	1.902	1.98	2.353	2.078	6
117	1.922	1.961	2.471	1.961	6
118	1.98	1.98	2.471	1.882	6
119	2.02	1.98	2.471	1.824	6
120	2.039	1.961	2.431	1.784	6
121	2.078	1.961	2.333	1.765	6
122	2.078	1.922	2.176	1.725	6
123	2.039	1.824	1.941	1.745	6
124	2.039	1.804	1.784	1.765	6
125	1.98	1.804	1.627	1.882	6
126	1.902	1.784	1.608	1.98	6
127	1.902	1.784	1.588	2.098	6
128	1.863	1.804	1.608	2.137	6
129	1.804	1.882	1.745	2.176	6
130	1.843	1.941	1.922	2.235	6
131	1.824	1.961	2.039	2.255	6
132	1.843	1.98	2.216	2.176	6
133	1.882	2.0	2.392	2.098	6
134	1.941	2.059	2.51	1.98	6
135	1.98	2.039	2.51	1.863	6
136	1.98	2.02	2.471	1.824	6
137	2.0	2.0	2.471	1.824	6
138	2.078	1.98	2.333	1.784	6
139	2.118	1.961	2.216	1.765	6
140	2.059	1.804	1.922	1.745	6
