time	channel1	channel2	channel3	channel4	class
0	2.0	1.922	2.059	1.961	6
1	2.0	1.902	2.059	1.961	6
2	1.961	1.902	2.039	1.961	6
3	1.98	1.902	2.039	1.98	6
4	1.98	1.902	2.039	2.0	6
5	1.98	1.902	2.039	2.0	6
6	1.961	1.882	2.059	1.98	6
7	1.961	1.882	2.039	1.941	6
8	2.0	1.941	2.118	1.961	6
9	2.078	1.98	2.118	1.98	6
10	1.882	1.804	2.0	1.941	6
11	1.902	1.824	2.0	1.922	6
12	1.961	1.863	2.039	1.902	6
13	1.98	1.882	2.059	1.922	6
14	1.922	1.882	2.039	1.961	6
15	1.941	1.882	2.039	1.961	6
16	1.922	1.882	2.039	1.941	6
17	1.941	1.902	2.039	1.941	6
18	1.941	1.902	2.039	1.922	6
19	1.882	1.902	2.059	1.941	6
20	1.902	1.882	2.02	1.961	6
21	1.902	1.882	2.02	1.961	6
22	1.941	1.902	2.02	1.961	6
23	1.941	1.882	2.02	1.961	6
24	1.922	1.863	2.039	1.941	6
25	1.961	1.941	2.137	2.0	6
26	2.078	1.941	2.098	2.0	6
27	1.863	1.804	1.961	1.961	6
28	1.882	1.804	2.0	1.922	6
29	1.961	1.843	2.02	1.902	6
30	1.98	1.863	2.039	1.922	6
31	1.961	1.863	2.039	1.941	6
32	1.941	1.882	2.02	1.941	6
33	1.941	1.863	2.059	1.922	6
34	1.941	1.882	2.039	1.98	6
35	1.941	1.902	2.02	1.961	6
36	1.922	1.882	2.02	1.961	6
37	1.922	1.902	2.02	1.961	6
38	1.922	1.882	2.039	1.961	6
39	1.941	1.902	2.02	1.961	6
40	1.941	1.882	2.02	1.941	6
41	1.941	1.882	2.039	1.941	6
42	1.98	1.941	2.118	1.98	6
43	2.078	1.961	2.118	2.039	6
44	1.98	1.804	1.98	2.0	6
45	1.961	1.804	2.0	1.961	6
46	1.98	1.882	2.039	1.941	6
47	2.0	1.863	2.039	1.922	6
48	1.961	1.863	2.039	1.961	6
49	1.98	1.863	2.02	1.941	6
50	2.0	1.863	2.059	1.941	6
51	2.0	1.902	2.078	1.961	6
52	1.98	1.882	2.039	1.98	6
53	1.941	1.863	2.039	2.0	6
54	1.98	1.882	2.039	2.0	6
55	1.98	1.882	2.039	2.0	6
56	2.02	1.922	2.078	1.961	6
57	1.98	1.882	2.039	1.961	6
58	1.961	1.863	2.039	1.941	6
59	2.0	1.922	2.118	1.961	6
60	2.078	1.941	2.118	2.0	6
61	1.98	1.784	2.02	1.98	6
62	1.941	1.804	2.02	1.961	6
63	2.0	1.843	2.039	1.922	6
64	2.0	1.843	2.059	1.922	6
65	1.961	1.863	2.078	1.961	6
66	1.98	1.863	2.039	1.98	6
67	1.98	1.843	2.039	2.0	6
68	1.98	1.882	2.059	1.98	6
69	1.98	1.902	2.039	1.961	6
70	1.941	1.863	2.078	1.961	6
71	1.961	1.863	2.039	1.98	6
72	1.941	1.863	2.039	1.98	6
73	1.98	1.902	2.059	1.98	6
74	1.961	1.902	2.059	1.98	6
75	1.922	1.863	2.059	1.961	6
76	1.941	1.902	2.118	2.0	6
77	2.078	1.941	2.118	2.0	6
78	1.882	1.804	1.98	1.941	6
79	1.882	1.804	2.039	1.902	6
80	1.941	1.863	2.039	1.902	6
81	1.98	1.863	2.059	1.902	6
82	1.941	1.863	2.059	1.961	6
83	1.922	1.882	2.039	2.0	6
84	1.941	1.902	2.059	2.0	6
85	1.922	1.882	2.039	1.961	6
86	1.902	1.902	2.039	1.922	6
87	1.902	1.882	2.02	1.902	6
88	1.902	1.882	2.02	1.922	6
89	1.882	1.882	2.02	1.961	6
90	1.902	1.902	2.02	1.961	6
91	1.941	1.882	2.039	1.941	6
92	1.902	1.902	2.039	1.961	6
93	1.922	1.922	2.118	1.98	6
94	2.059	1.941	2.098	2.0	6
95	1.863	1.804	1.961	1.922	6
96	1.882	1.804	1.98	1.863	6
97	1.922	1.863	2.02	1.863	6
98	1.961	1.863	2.059	1.882	6
99	1.941	1.882	2.039	1.941	6
100	1.941	1.863	2.0	1.941	6
101	1.922	1.882	2.039	1.961	6
102	1.922	1.882	2.039	1.98	6
103	1.941	1.902	2.039	1.98	6
104	1.922	1.882	2.02	1.941	6
105	1.941	1.902	2.0	1.922	6
