time	channel1	channel2	channel3	channel4	class
0	2.216	2.157	2.255	2.098	3
1	2.176	2.059	2.196	2.098	3
2	2.294	2.098	1.98	2.098	3
3	2.176	2.431	1.804	2.098	3
4	2.0	1.961	1.98	2.098	3
5	2.137	2.118	2.137	2.118	3
6	2.098	2.392	2.196	2.118	3
7	2.059	2.196	2.176	2.137	3
8	2.118	2.255	2.059	2.137	3
9	2.216	2.373	1.98	2.137	3
10	2.059	2.451	1.941	2.137	3
11	2.02	2.373	1.902	2.137	3
12	2.118	2.333	1.941	2.118	3
13	2.314	2.039	2.0	2.118	3
14	2.569	2.353	2.0	2.118	3
15	2.412	2.353	2.02	2.098	3
16	2.255	2.118	2.059	2.078	3
17	2.314	2.078	2.059	2.078	3
18	2.176	2.275	2.059	2.078	3
19	2.196	2.137	2.078	2.078	3
20	2.137	2.02	2.118	2.098	3
21	2.078	1.941	2.235	2.118	3
22	2.059	1.882	2.255	2.118	3
23	2.0	2.039	2.196	2.137	3
24	2.0	2.0	2.196	2.137	3
25	2.02	1.941	2.176	2.157	3
26	2.078	2.0	2.196	2.157	3
27	1.902	1.98	2.157	2.157	3
28	1.98	2.235	2.118	2.157	3
29	2.118	2.216	2.176	2.137	3
30	2.157	1.667	2.235	2.118	3
31	2.294	2.0	2.216	2.137	3
32	2.255	2.157	2.137	2.118	3
33	2.333	2.176	2.059	2.098	3
34	2.275	2.0	2.078	2.078	3
35	2.118	2.176	2.137	2.078	3
36	2.02	2.098	2.118	2.078	3
37	2.098	2.118	2.098	2.098	3
38	2.02	2.078	2.118	2.078	3
39	2.039	1.882	2.137	2.098	3
40	2.235	2.196	2.098	2.118	3
41	2.176	2.157	2.118	2.137	3
42	2.137	1.98	2.176	2.118	3
43	2.039	1.941	2.216	2.137	3
44	2.059	2.118	2.157	2.157	3
45	2.137	2.196	2.157	2.137	3
46	2.157	2.176	2.216	2.137	3
47	2.059	1.961	2.196	2.137	3
48	2.118	2.176	2.235	2.137	3
49	2.314	2.353	2.176	2.137	3
50	2.176	2.255	2.02	2.118	3
51	1.961	1.902	2.059	2.098	3
52	2.157	2.196	2.176	2.118	3
53	2.333	2.412	2.235	2.118	3
54	2.157	2.294	2.216	2.118	3
55	2.157	2.196	2.157	2.137	3
56	2.078	2.118	2.137	2.137	3
57	2.0	2.157	2.098	2.137	3
58	2.02	2.235	2.078	2.157	3
59	2.118	2.255	2.059	2.157	3
60	2.176	2.235	2.137	2.176	3
61	2.196	2.157	2.118	2.157	3
62	2.118	2.333	2.039	2.157	3
63	1.98	2.333	2.0	2.137	3
64	1.843	1.882	2.078	2.137	3
65	2.157	2.333	2.196	2.137	3
66	2.157	2.235	2.235	2.118	3
67	2.118	1.863	2.294	2.098	3
68	1.882	1.824	2.255	2.078	3
69	2.078	2.0	2.176	2.078	3
70	2.216	2.196	2.039	2.098	3
71	2.196	2.373	1.922	2.098	3
72	2.176	2.137	2.039	2.098	3
73	2.373	2.0	2.137	2.098	3
74	2.176	2.02	2.196	2.118	3
75	2.118	2.0	2.235	2.118	3
76	2.137	2.02	2.216	2.118	3
77	2.157	2.137	2.137	2.137	3
78	2.176	2.176	2.078	2.157	3
79	2.098	2.235	2.0	2.137	3
80	2.137	2.412	2.0	2.137	3
81	2.02	2.137	2.039	2.137	3
82	2.118	2.294	2.059	2.137	3
