time	channel1	channel2	channel3	channel4	class
0	2.255	2.039	2.039	2.137	5
1	2.255	2.863	2.0	2.137	5
2	1.902	2.412	2.157	2.078	5
3	2.294	1.765	2.333	2.059	5
4	2.549	1.176	2.784	2.118	5
5	2.49	1.216	2.627	2.157	5
6	2.098	1.412	2.294	2.157	5
7	2.275	1.98	1.922	2.137	5
8	2.392	3.176	1.882	2.137	5
9	2.235	3.314	1.902	2.137	5
10	1.922	2.98	1.922	2.098	5
11	2.216	2.039	2.059	2.098	5
12	2.059	1.863	2.098	2.098	5
13	2.216	2.0	1.961	2.078	5
14	2.157	2.02	1.961	2.098	5
15	2.529	2.451	1.98	2.137	5
16	1.902	2.333	2.118	2.118	5
17	1.745	1.961	2.196	2.078	5
18	1.902	2.118	2.039	2.098	5
19	2.176	2.686	1.961	2.098	5
20	2.255	2.922	1.961	2.137	5
21	2.392	3.51	2.0	2.157	5
22	2.0	2.745	2.039	2.137	5
23	2.176	1.569	2.02	2.098	5
24	2.137	1.451	2.059	2.078	5
25	2.235	2.137	2.039	2.118	5
26	2.039	2.49	2.039	2.118	5
27	2.078	2.431	2.039	2.137	5
28	1.941	2.039	2.157	2.118	5
29	2.137	1.745	2.137	2.118	5
30	2.196	1.98	2.078	2.098	5
31	2.157	1.765	2.118	2.078	5
32	2.412	2.216	2.078	2.098	5
33	2.333	2.255	2.078	2.098	5
34	2.275	1.843	2.078	2.059	5
35	1.843	1.588	2.137	2.039	5
36	1.902	0.98	2.392	2.059	5
37	2.353	1.882	2.176	2.118	5
38	2.039	2.431	2.137	2.118	5
39	1.804	1.804	2.275	2.118	5
40	1.961	1.431	2.157	2.137	5
41	2.216	1.804	2.059	2.157	5
42	1.804	1.588	2.118	2.118	5
43	1.882	1.529	2.333	2.118	5
44	2.118	1.941	2.412	2.157	5
45	2.255	2.176	2.451	2.157	5
46	2.157	1.549	2.157	2.137	5
47	2.176	2.667	2.0	2.118	5
48	1.941	2.745	2.039	2.118	5
49	1.941	2.176	2.118	2.118	5
50	1.765	1.353	2.314	2.098	5
51	2.059	1.51	2.471	2.059	5
52	2.216	1.451	2.373	2.039	5
53	2.353	1.961	2.059	2.039	5
54	2.118	2.235	1.98	2.118	5
55	2.078	2.275	1.961	2.137	5
56	2.353	3.451	1.961	2.137	5
57	2.451	3.373	2.0	2.078	5
58	2.039	2.176	2.0	2.059	5
59	2.059	1.824	2.039	2.078	5
60	2.0	1.569	2.02	2.059	5
