time	channel1	channel2	channel3	channel4	class
0	2.471	2.431	2.118	1.667	0
1	2.431	2.412	2.098	1.647	0
2	2.294	2.216	2.078	1.647	0
3	2.255	2.059	2.137	1.627	0
4	2.137	2.314	2.137	1.627	0
5	2.118	2.137	2.078	1.627	0
6	2.196	2.275	2.176	1.608	0
7	2.157	2.196	2.196	1.627	0
8	2.118	2.0	2.196	1.627	0
9	2.255	1.902	2.196	1.627	0
10	2.235	1.941	2.157	1.627	0
11	2.196	2.137	2.118	1.627	0
12	2.255	2.255	2.098	1.627	0
13	2.098	2.176	2.078	1.647	0
14	2.039	2.392	2.098	1.667	0
15	2.294	2.216	2.196	1.667	0
16	2.451	1.725	2.157	1.667	0
17	2.235	2.039	2.137	1.647	0
18	2.157	2.039	2.118	1.627	0
19	2.216	2.196	2.098	1.627	0
20	2.216	2.118	2.118	1.608	0
21	2.549	1.98	2.118	1.608	0
22	2.373	1.843	2.098	1.608	0
23	2.255	2.549	2.196	1.647	0
24	1.941	2.078	2.216	1.647	0
25	2.098	1.667	2.176	1.627	0
26	2.059	1.804	2.137	1.608	0
27	2.176	2.0	2.098	1.627	0
28	1.98	2.137	2.137	1.627	0
29	2.098	2.039	2.176	1.588	0
30	2.196	1.588	2.137	1.588	0
31	2.157	2.02	2.118	1.608	0
32	2.275	2.667	2.176	1.627	0
33	2.431	2.333	2.157	1.667	0
34	2.118	1.98	2.137	1.667	0
35	1.824	1.902	2.176	1.627	0
36	1.686	1.902	2.196	1.569	0
37	1.843	1.98	2.176	1.569	0
38	1.98	2.039	2.118	1.569	0
39	1.882	1.941	2.118	1.569	0
40	1.882	2.216	2.235	1.569	0
41	2.0	2.216	2.176	1.588	0
42	2.059	2.157	2.176	1.627	0
43	1.922	2.137	2.157	1.608	0
44	1.843	1.98	2.176	1.588	0
45	1.941	2.0	2.176	1.608	0
46	2.039	2.333	2.098	1.627	0
47	2.157	2.412	2.039	1.647	0
48	2.176	2.314	2.078	1.608	0
49	2.196	2.235	2.176	1.608	0
50	2.333	1.824	2.137	1.627	0
51	2.059	2.118	2.098	1.647	0
52	1.98	2.412	2.059	1.667	0
53	1.882	2.451	2.078	1.647	0
54	2.059	2.314	2.098	1.588	0
55	2.275	2.039	2.098	1.569	0
56	2.176	2.059	2.059	1.569	0
57	2.216	2.51	2.137	1.627	0
58	2.157	2.333	2.157	1.667	0
59	1.98	1.804	2.137	1.647	0
60	1.922	2.059	2.098	1.608	0
61	1.882	2.314	2.078	1.588	0
62	2.02	2.118	2.118	1.588	0
63	2.157	2.02	2.137	1.569	0
64	2.02	2.0	2.137	1.588	0
65	2.137	2.157	2.118	1.588	0
66	2.137	2.529	2.176	1.627	0
67	2.137	2.176	2.157	1.667	0
68	1.882	2.078	2.118	1.667	0
69	1.961	1.824	2.137	1.627	0
70	2.059	1.824	2.137	1.569	0
71	2.02	2.294	2.137	1.549	0
72	1.882	1.922	2.157	1.549	0
73	1.863	1.902	2.118	1.608	0
74	2.078	2.353	2.176	1.667	0
75	2.176	2.373	2.196	1.667	0
76	2.137	1.922	2.255	1.627	0
77	2.235	1.569	2.196	1.608	0
78	2.235	1.941	2.118	1.627	0
79	2.294	2.392	2.078	1.667	0
80	2.216	2.275	2.098	1.667	0
81	1.98	1.922	2.157	1.647	0
82	2.059	2.275	2.176	1.647	0
83	2.49	2.529	2.235	1.667	0
84	2.588	1.686	2.216	1.686	0
85	2.412	2.039	2.118	1.686	0
86	2.314	2.176	2.118	1.667	0
87	2.392	2.157	2.078	1.608	0
88	2.373	2.569	2.059	1.627	0
89	2.431	2.588	2.078	1.667	0
90	2.235	2.275	2.098	1.627	0
91	2.216	2.157	2.216	1.569	0
92	1.941	1.765	2.216	1.588	0
93	2.039	1.784	2.176	1.608	0
94	2.098	2.059	2.098	1.627	0
95	2.235	2.412	2.039	1.647	0
96	2.137	2.451	2.039	1.647	0
97	2.078	2.118	2.078	1.647	0
98	1.961	1.902	2.059	1.608	0
99	1.902	2.039	2.059	1.588	0
100	2.216	2.647	2.176	1.588	0
101	2.216	1.784	2.176	1.647	0
102	2.216	1.843	2.118	1.706	0
103	2.333	2.51	2.059	1.667	0
104	2.098	2.216	2.039	1.608	0
105	2.039	2.039	2.078	1.608	0
106	2.255	2.137	2.118	1.608	0
107	2.333	2.078	2.118	1.627	0
108	2.157	1.98	2.196	1.627	0
109	2.0	1.961	2.196	1.627	0
110	2.137	2.059	2.137	1.627	0
111	2.059	2.137	2.118	1.627	0
112	2.059	1.961	2.098	1.647	0
113	2.255	2.255	2.098	1.667	0
114	2.255	2.196	2.118	1.647	0
115	2.078	2.176	2.078	1.647	0
116	2.137	2.137	2.078	1.627	0
117	2.667	2.333	2.196	1.569	0
118	2.549	1.588	2.196	1.569	0
119	2.451	1.706	2.157	1.569	0
120	2.412	2.118	2.118	1.627	0
121	2.353	2.235	2.118	1.647	0
122	2.196	2.294	2.137	1.627	0
123	2.314	2.02	2.137	1.569	0
124	2.176	1.608	2.118	1.549	0
125	2.118	1.843	2.196	1.529	0
126	2.137	2.392	2.216	1.569	0
127	1.98	2.078	2.216	1.608	0
128	1.941	1.765	2.216	1.627	0
129	1.804	2.02	2.176	1.608	0
130	1.882	1.804	2.118	1.608	0
131	2.176	2.196	2.098	1.647	0
132	2.176	2.196	2.078	1.667	0
133	2.0	2.255	2.078	1.627	0
134	2.137	2.471	2.216	1.608	0
135	2.098	1.784	2.196	1.627	0
136	1.961	2.098	2.157	1.686	0
137	1.784	2.137	2.157	1.686	0
138	1.745	2.0	2.118	1.647	0
139	1.784	2.039	2.118	1.588	0
140	1.98	2.157	2.157	1.569	0
141	1.902	2.157	2.098	1.549	0
142	1.863	2.118	2.157	1.569	0
143	1.98	2.118	2.176	1.627	0
