time	channel1	channel2	channel3	channel4	class
0	1.941	2.0	2.039	1.961	6
1	1.922	1.98	2.078	1.961	6
2	1.843	1.941	2.059	1.98	6
3	1.922	1.961	2.039	1.961	6
4	1.98	1.922	2.0	1.902	6
5	1.961	2.039	2.157	2.039	6
6	2.078	1.961	2.098	2.039	6
7	2.0	1.863	2.0	2.039	6
8	2.039	1.902	2.039	2.0	6
9	2.059	1.863	2.039	2.0	6
10	2.059	1.863	2.098	2.0	6
11	2.039	1.804	2.098	2.0	6
12	1.941	1.824	2.078	1.961	6
13	2.02	1.745	2.078	1.98	6
14	2.0	1.922	2.098	1.961	6
15	1.863	1.863	2.039	1.961	6
16	1.98	1.941	2.098	1.98	6
17	1.941	1.961	2.059	1.961	6
18	1.961	1.961	2.059	1.961	6
19	1.882	1.98	2.098	1.922	6
20	1.902	1.902	2.078	1.961	6
21	1.941	1.902	2.059	1.961	6
22	1.98	2.059	2.059	2.02	6
23	2.0	1.941	2.039	2.039	6
24	2.039	1.863	2.078	2.02	6
25	2.039	1.863	2.039	2.02	6
26	2.098	1.902	2.039	2.02	6
27	2.078	1.882	2.078	2.02	6
28	2.02	1.843	2.098	2.02	6
29	1.922	1.824	2.098	1.98	6
30	2.059	1.784	2.157	2.0	6
31	2.039	1.843	2.078	1.922	6
32	1.882	1.922	2.098	1.961	6
33	1.98	1.941	2.039	2.0	6
34	1.941	1.941	2.078	1.98	6
35	1.98	1.961	2.039	1.961	6
36	1.902	1.961	2.059	1.922	6
37	1.961	1.961	2.098	1.941	6
38	1.961	1.941	2.137	1.902	6
39	2.098	1.961	2.098	1.98	6
40	1.98	2.0	2.02	2.039	6
41	2.039	1.882	2.059	2.039	6
42	2.039	1.863	2.039	2.02	6
43	2.059	1.863	2.039	2.02	6
44	2.039	1.902	2.059	2.059	6
45	2.02	1.863	2.078	2.039	6
46	1.98	1.843	2.078	2.078	6
47	1.824	1.961	2.039	2.02	6
48	1.98	1.961	2.098	2.039	6
49	1.922	1.922	2.039	1.961	6
50	2.0	1.941	2.059	1.941	6
51	1.902	2.0	2.059	1.961	6
52	1.922	1.961	2.078	1.961	6
53	1.863	2.02	2.078	1.961	6
54	1.882	1.961	2.098	1.961	6
55	1.941	1.98	2.137	2.137	6
56	1.961	2.039	2.078	2.078	6
57	2.0	2.02	2.078	2.059	6
58	2.0	1.922	2.039	1.98	6
59	2.0	1.863	2.059	2.039	6
60	2.059	1.882	2.078	2.0	6
61	2.059	1.843	2.078	2.02	6
62	2.059	1.843	2.118	2.02	6
63	1.902	1.843	2.118	2.039	6
64	1.843	1.941	2.137	1.98	6
65	1.961	1.941	2.098	1.98	6
66	1.922	1.902	2.059	1.941	6
67	1.941	1.922	2.078	1.941	6
68	1.922	1.961	2.078	1.98	6
69	1.941	1.98	2.059	1.961	6
70	1.843	1.941	2.078	1.98	6
71	1.824	2.0	2.02	1.961	6
72	1.902	1.941	2.098	1.843	6
73	2.039	1.922	2.098	1.961	6
74	1.941	1.961	2.059	1.98	6
75	1.941	1.882	2.039	2.0	6
76	1.961	1.882	2.02	2.02	6
77	2.039	1.863	2.059	2.0	6
78	2.059	1.843	2.039	2.0	6
79	2.0	1.824	2.078	2.0	6
80	1.922	1.824	2.098	2.0	6
81	1.882	1.804	2.176	1.941	6
82	1.902	1.882	2.098	1.961	6
83	1.863	1.882	2.02	1.922	6
84	1.941	1.941	2.059	1.941	6
85	1.902	1.961	2.059	1.941	6
86	1.941	1.961	2.039	1.961	6
87	1.863	2.0	2.039	1.941	6
88	1.804	1.98	2.039	1.922	6
89	1.922	1.902	2.02	2.02	6
90	1.941	1.902	2.118	1.941	6
91	1.98	2.0	2.098	2.0	6
92	2.02	1.863	2.059	1.98	6
93	2.039	1.863	2.02	1.961	6
94	2.059	1.824	2.039	1.98	6
95	2.078	1.824	2.02	1.98	6
96	2.118	1.824	2.078	1.961	6
97	1.98	1.824	2.078	1.922	6
98	1.941	1.902	2.098	1.922	6
99	1.902	1.863	2.039	1.902	6
100	1.902	1.863	2.078	1.922	6
101	1.98	1.902	2.059	1.902	6
102	1.922	1.941	2.059	1.902	6
103	1.961	1.941	2.078	1.902	6
104	1.863	1.941	2.078	1.922	6
105	1.824	2.0	2.078	1.922	6
106	1.922	1.961	2.02	1.98	6
107	1.961	2.0	2.078	2.0	6
108	2.0	2.059	2.078	2.0	6
109	1.961	1.902	2.059	2.039	6
110	2.059	1.882	2.039	2.0	6
111	2.039	1.922	2.059	2.02	6
112	2.02	1.882	2.078	2.0	6
113	2.02	1.843	2.039	2.059	6
114	1.902	1.804	2.078	2.0	6
115	1.902	1.804	2.118	1.98	6
116	1.98	1.804	2.0	1.98	6
117	1.922	1.961	2.078	1.961	6
118	1.961	1.922	2.078	1.941	6
119	1.98	1.961	2.078	1.961	6
120	1.98	2.02	2.02	1.961	6
121	1.902	2.0	2.078	1.98	6
122	1.843	1.98	2.059	1.941	6
123	1.961	1.922	2.0	2.039	6
124	1.902	2.02	2.039	1.98	6
125	1.98	1.98	2.059	2.0	6
126	2.039	1.843	2.02	2.039	6
127	1.98	1.843	2.02	2.039	6
128	2.059	1.902	2.078	2.039	6
129	2.059	1.882	2.078	2.0	6
130	2.039	1.824	2.098	2.0	6
131	1.961	1.804	2.098	2.0	6
132	1.961	1.784	1.98	2.039	6
133	1.961	1.784	2.078	2.02	6
134	1.902	1.941	2.078	1.941	6
135	1.882	1.902	2.078	2.0	6
136	1.902	1.941	2.078	2.039	6
137	1.922	2.0	2.039	2.0	6
138	1.863	1.961	2.039	2.0	6
139	1.843	1.941	2.098	1.98	6
140	1.882	1.922	2.098	2.0	6
141	1.863	2.0	2.118	1.98	6
142	2.02	2.02	2.118	2.039	6
143	2.02	1.882	2.039	2.059	6
144	2.0	1.882	2.059	2.059	6
145	2.059	1.863	2.059	2.039	6
146	2.039	1.863	2.059	1.98	6
147	2.02	1.863	2.039	2.0	6
148	1.902	1.824	2.098	2.0	6
149	1.941	1.725	2.118	2.02	6
150	1.961	1.902	2.118	1.961	6
151	1.882	1.843	2.059	1.941	6
152	1.961	1.922	2.039	1.941	6
153	1.922	1.941	2.039	1.961	6
154	1.941	1.961	2.059	1.98	6
155	1.882	1.961	2.078	1.961	6
156	1.882	1.961	2.059	1.961	6
157	1.922	1.922	2.078	1.902	6
158	2.059	1.941	2.059	1.902	6
159	2.0	1.961	2.098	1.98	6
160	2.059	1.902	2.02	2.0	6
161	2.0	1.902	2.0	1.961	6
162	2.039	1.882	2.059	1.98	6
163	2.059	1.824	2.059	2.0	6
164	2.039	1.804	2.02	2.0	6
165	1.961	1.824	2.078	1.961	6
166	1.863	1.922	2.098	1.922	6
167	1.961	1.784	2.039	1.902	6
168	1.941	1.902	2.059	1.941	6
169	1.922	1.922	2.059	1.922	6
170	1.98	1.941	2.02	1.922	6
171	1.941	2.0	2.059	1.941	6
172	1.902	1.961	2.039	1.941	6
173	1.882	1.941	2.02	1.961	6
174	1.941	1.922	2.02	2.0	6
175	1.902	2.078	2.059	1.961	6
176	2.078	2.02	2.059	1.961	6
177	2.059	1.902	2.039	1.98	6
178	2.0	1.902	2.02	1.961	6
179	1.98	1.882	2.078	2.0	6
180	2.039	1.824	2.059	2.02	6
181	2.078	1.804	2.137	2.0	6
182	2.0	1.765	2.039	2.0	6
183	1.98	1.902	2.0	1.98	6
184	1.98	1.863	2.137	1.961	6
185	1.902	1.902	2.098	1.922	6
186	1.98	1.902	2.02	1.941	6
187	1.863	1.922	2.078	2.0	6
188	1.902	1.98	2.059	1.961	6
189	1.863	1.98	2.059	1.941	6
190	1.882	1.922	2.039	1.98	6
191	1.902	1.941	2.059	2.02	6
192	1.804	2.0	2.078	2.02	6
193	2.02	2.0	2.078	2.039	6
194	2.039	1.882	2.02	2.059	6
195	1.98	1.882	2.059	2.02	6
196	2.039	1.863	2.039	2.039	6
197	1.98	1.863	2.059	2.02	6
198	2.0	1.843	2.078	2.0	6
199	1.941	1.765	2.059	2.02	6
200	1.902	1.765	2.216	2.0	6
201	1.961	1.863	2.137	1.961	6
202	1.922	1.922	2.098	1.941	6
203	1.98	1.922	2.0	1.961	6
204	1.902	1.922	2.078	1.98	6
205	1.941	1.961	2.039	1.98	6
206	1.902	1.961	2.059	1.961	6
207	1.863	1.98	2.078	1.922	6
208	1.902	1.961	2.02	1.902	6
209	2.118	1.941	2.098	1.941	6
210	1.98	1.922	2.118	2.0	6
211	2.039	1.882	2.039	2.039	6
212	1.98	1.863	2.059	2.0	6
213	2.039	1.863	2.078	2.0	6
214	2.039	1.843	2.059	2.039	6
215	2.039	1.824	2.078	2.0	6
216	1.98	1.824	2.078	1.98	6
217	1.922	1.882	1.98	1.824	6
218	2.0	1.941	1.98	2.0	6
219	1.922	1.882	2.059	1.961	6
220	1.961	1.882	2.039	1.941	6
221	1.941	1.98	2.059	1.922	6
222	1.922	1.961	2.059	1.941	6
223	1.922	1.961	2.059	1.922	6
224	1.882	1.902	2.059	1.922	6
225	1.922	1.98	2.059	1.902	6
226	2.039	1.961	2.118	1.941	6
227	1.882	1.98	2.157	2.059	6
228	2.059	1.922	2.039	2.078	6
229	2.0	1.843	2.059	2.0	6
230	2.059	1.882	2.02	2.0	6
231	2.02	1.882	2.059	2.039	6
232	2.059	1.863	2.137	1.98	6
233	1.941	1.882	2.078	2.02	6
234	1.941	1.765	2.0	1.961	6
235	1.941	1.961	2.137	1.98	6
236	1.863	1.941	2.078	1.961	6
237	1.882	1.961	2.078	1.98	6
238	1.922	1.941	2.059	1.98	6
239	1.941	1.961	2.039	1.961	6
240	1.902	1.98	2.098	1.941	6
241	1.863	1.922	2.078	1.961	6
242	1.922	1.922	2.078	2.0	6
243	1.863	1.961	2.039	2.02	6
244	1.961	2.02	2.098	1.961	6
245	2.02	1.882	2.039	2.059	6
246	1.98	1.863	2.039	2.0	6
247	2.078	1.902	2.059	2.0	6
248	2.039	1.824	2.059	2.02	6
249	2.039	1.863	2.078	2.0	6
250	1.922	1.843	2.118	2.02	6
251	1.922	1.765	2.157	1.941	6
252	2.02	1.902	2.039	2.02	6
253	1.902	1.902	2.078	1.961	6
254	1.98	1.882	2.02	1.941	6
255	1.922	1.902	2.098	1.98	6
256	1.941	1.961	2.059	2.0	6
257	1.922	1.98	2.098	1.98	6
258	1.804	1.98	2.078	1.961	6
259	1.922	1.941	2.059	1.941	6
260	1.941	1.961	2.098	2.0	6
261	2.078	1.902	2.098	2.0	6
262	2.0	1.882	2.078	2.059	6
263	1.98	1.882	2.059	2.02	6
264	2.039	1.863	2.078	2.0	6
265	2.039	1.843	2.078	2.02	6
266	2.02	1.843	2.078	1.98	6
267	1.961	1.784	2.098	1.98	6
268	1.902	1.863	2.137	1.804	6
269	1.961	1.843	2.039	2.02	6
270	1.98	1.882	2.039	1.941	6
271	1.941	1.922	2.039	1.941	6
272	1.961	1.941	2.039	1.941	6
273	1.922	1.961	2.059	1.922	6
274	1.922	1.941	2.039	1.98	6
275	1.863	1.98	2.039	1.941	6
276	1.882	1.941	2.039	1.941	6
277	2.02	1.863	2.176	1.902	6
278	1.961	1.98	2.176	2.02	6
279	2.02	1.882	2.059	2.02	6
280	2.0	1.843	2.059	2.0	6
281	2.078	1.882	2.059	1.98	6
282	2.02	1.882	2.078	1.98	6
283	2.059	1.902	2.098	1.98	6
284	2.0	1.765	2.078	1.98	6
285	1.922	1.784	2.157	2.059	6
286	1.843	1.941	2.059	1.98	6
287	2.0	1.882	2.098	1.941	6
288	1.961	1.922	2.059	1.961	6
289	1.922	1.961	2.078	1.941	6
290	1.941	1.98	2.059	1.941	6
291	1.941	1.961	2.059	1.961	6
292	1.922	1.961	2.098	1.922	6
293	1.922	1.961	2.039	1.922	6
294	2.039	1.843	2.157	1.941	6
295	1.961	2.059	2.118	1.961	6
296	2.039	1.902	2.059	2.039	6
297	2.059	1.882	2.039	2.0	6
298	2.078	1.902	2.059	2.0	6
299	2.059	1.863	2.059	2.0	6
300	2.039	1.824	2.078	2.0	6
301	1.961	1.863	2.078	2.02	6
302	1.922	1.863	2.157	2.0	6
303	2.02	1.863	2.059	2.0	6
304	1.941	1.882	2.098	1.98	6
305	1.922	1.922	2.078	1.961	6
306	1.941	1.922	2.078	1.98	6
307	1.902	1.98	2.039	1.961	6
308	1.922	1.941	2.059	1.922	6
309	1.824	1.961	2.059	1.941	6
310	1.922	1.941	2.039	1.922	6
311	1.98	1.863	2.02	1.98	6
312	1.961	1.922	2.078	1.98	6
313	2.059	1.922	2.039	2.0	6
314	2.02	1.882	2.039	2.02	6
315	2.078	1.882	2.078	2.02	6
316	2.02	1.863	2.059	2.039	6
317	2.059	1.804	2.078	2.02	6
318	2.0	1.863	2.039	2.02	6
319	1.941	1.863	2.0	2.039	6
320	1.843	1.863	2.137	1.882	6
321	1.961	1.863	2.098	1.961	6
322	1.941	1.882	2.02	1.941	6
323	1.922	1.941	2.078	1.961	6
324	1.902	1.961	2.059	1.961	6
325	1.922	2.0	2.078	2.0	6
326	1.863	1.922	2.039	1.961	6
327	1.922	1.961	2.059	2.0	6
328	1.902	1.941	2.118	1.961	6
329	1.98	1.882	2.098	1.961	6
330	2.039	1.882	2.039	2.078	6
331	2.0	1.863	2.02	2.02	6
332	2.078	1.922	2.078	2.039	6
333	2.039	1.882	2.059	2.039	6
334	2.02	1.882	2.078	2.0	6
335	2.02	1.843	2.098	2.0	6
336	1.922	1.863	2.039	1.882	6
337	1.941	1.902	2.059	2.02	6
338	1.98	1.922	2.098	1.961	6
339	1.922	1.902	2.02	1.98	6
340	1.961	1.941	2.039	1.922	6
341	1.922	1.941	2.059	1.922	6
342	1.902	1.98	2.078	1.961	6
343	1.863	1.902	2.078	1.941	6
344	1.941	1.961	2.039	1.902	6
345	1.98	1.98	2.078	1.882	6
346	1.902	1.98	2.118	2.0	6
347	2.02	1.902	2.02	2.02	6
348	2.0	1.882	2.02	2.02	6
349	2.039	1.863	2.02	1.98	6
350	2.078	1.843	2.039	1.98	6
351	2.059	1.824	2.098	1.941	6
352	1.961	1.824	2.078	2.0	6
353	1.902	1.882	2.098	1.941	6
354	1.961	1.863	2.098	1.922	6
355	1.941	1.863	2.078	1.922	6
356	1.902	1.882	2.02	1.941	6
357	1.922	1.941	2.059	1.922	6
358	1.902	1.98	2.059	1.941	6
359	1.902	1.961	2.059	1.961	6
360	1.843	1.941	2.078	1.961	6
361	1.863	1.941	2.078	2.0	6
362	1.882	2.039	2.02	1.961	6
363	1.902	1.98	2.098	2.02	6
364	2.02	1.922	2.059	1.98	6
365	1.98	1.882	2.098	1.98	6
366	2.059	1.922	2.098	2.0	6
367	2.039	1.882	2.059	2.02	6
368	2.059	1.824	2.059	2.0	6
369	1.941	1.824	2.118	2.02	6
370	1.902	1.804	2.137	2.078	6
371	1.941	1.922	2.078	2.059	6
372	1.941	1.882	2.039	1.98	6
373	1.941	1.902	2.02	1.941	6
374	1.941	1.922	2.059	1.941	6
375	1.882	1.98	2.059	1.961	6
376	1.922	2.02	2.039	2.0	6
377	1.863	1.98	2.02	1.941	6
378	1.922	1.941	2.039	1.941	6
379	1.902	2.039	2.078	1.961	6
380	1.882	2.059	2.118	2.02	6
381	1.98	1.882	2.0	2.059	6
382	1.98	1.902	2.02	2.02	6
383	2.039	1.863	2.059	2.0	6
384	2.059	1.863	2.078	2.0	6
385	2.078	1.843	2.059	2.02	6
386	1.98	1.804	2.078	2.0	6
387	1.902	1.804	2.137	1.902	6
388	1.98	1.784	2.059	1.941	6
389	1.902	1.902	2.118	1.922	6
390	1.902	1.941	2.078	1.961	6
391	1.961	1.941	2.059	1.941	6
392	1.922	1.98	2.039	1.922	6
393	1.941	1.961	2.078	1.922	6
394	1.843	1.941	2.039	1.961	6
395	1.882	1.941	2.059	1.941	6
396	1.98	1.843	1.902	1.98	6
397	1.922	1.922	2.098	1.941	6
398	2.0	1.902	2.039	2.02	6
399	1.98	1.922	2.0	1.98	6
400	2.039	1.843	2.039	1.98	6
401	2.078	1.882	2.039	1.961	6
402	2.059	1.882	2.078	2.0	6
403	2.0	1.804	2.059	2.0	6
404	1.941	1.784	2.02	2.098	6
405	1.882	1.922	2.039	2.0	6
406	2.02	1.922	2.059	1.922	6
407	1.902	1.902	2.02	1.922	6
408	1.922	1.941	2.098	1.98	6
409	1.922	1.98	2.02	1.98	6
410	1.961	1.98	2.078	1.961	6
411	1.843	1.961	2.078	1.941	6
412	1.922	1.941	2.078	1.961	6
413	1.922	1.843	2.059	1.98	6
414	2.0	1.941	2.118	2.039	6
415	2.078	1.922	2.02	2.0	6
416	2.0	1.902	2.059	2.039	6
417	2.078	1.902	2.078	2.02	6
418	2.059	1.882	2.098	2.0	6
419	2.039	1.843	2.039	2.059	6
420	2.02	1.804	2.039	2.02	6
421	1.941	1.824	2.078	2.098	6
422	1.745	1.922	2.02	1.98	6
423	2.02	1.882	2.078	1.922	6
424	1.941	1.922	2.039	1.922	6
425	1.922	1.941	2.059	1.941	6
426	1.882	1.961	2.078	1.961	6
427	1.902	1.98	2.059	2.0	6
428	1.863	1.98	2.059	1.961	6
429	1.882	1.961	2.039	1.941	6
430	1.922	2.02	1.922	2.098	6
431	1.941	1.961	2.098	2.078	6
432	2.0	1.922	2.02	2.02	6
433	1.98	1.922	2.039	2.0	6
434	2.039	1.882	2.02	2.0	6
435	2.039	1.843	2.059	2.0	6
436	2.059	1.843	2.078	1.98	6
437	2.02	1.804	2.098	1.961	6
438	1.922	1.804	2.118	1.902	6
439	1.941	1.784	2.078	1.941	6
440	1.922	1.882	2.078	1.922	6
441	1.863	1.843	2.059	1.98	6
442	1.941	1.922	2.039	1.961	6
443	1.941	1.961	2.059	1.98	6
444	1.961	1.961	2.098	1.98	6
445	1.882	2.0	2.078	2.0	6
446	1.882	1.961	2.059	1.98	6
447	1.941	1.863	2.137	2.0	6
448	1.98	1.922	2.098	1.941	6
449	2.02	1.882	2.059	2.039	6
450	1.98	1.843	2.02	2.02	6
451	2.02	1.863	2.039	2.02	6
452	2.078	1.843	2.039	2.0	6
453	2.059	1.843	2.059	2.039	6
454	1.98	1.804	2.098	1.98	6
455	1.922	1.804	2.118	1.941	6
456	1.98	1.765	2.078	1.941	6
457	1.941	1.922	2.137	1.98	6
458	1.863	1.863	2.039	1.961	6
459	1.941	1.922	2.059	1.961	6
460	1.941	1.961	2.078	1.941	6
461	1.941	2.0	2.059	1.98	6
462	1.882	1.961	2.059	1.902	6
463	1.922	1.98	2.039	1.941	6
464	2.0	1.902	2.078	2.02	6
465	1.922	1.98	2.098	2.039	6
466	2.02	1.922	2.02	2.0	6
467	2.0	1.922	2.039	1.961	6
468	1.98	1.863	2.059	2.02	6
469	2.02	1.882	2.078	2.02	6
470	2.078	1.804	2.078	1.98	6
471	2.078	1.824	2.098	1.98	6
472	1.961	1.804	2.137	1.922	6
473	2.0	1.745	2.098	1.882	6
474	2.039	1.863	2.098	1.941	6
475	1.922	1.902	2.059	1.902	6
476	1.941	1.961	2.078	1.961	6
477	1.902	1.961	2.078	1.98	6
478	1.902	1.98	2.098	2.0	6
479	1.863	1.961	2.078	1.961	6
480	1.902	1.98	2.078	1.961	6
481	1.882	1.902	2.078	2.02	6
482	2.02	2.078	2.078	2.039	6
483	1.922	1.98	2.098	2.02	6
484	2.02	1.863	2.02	2.059	6
485	2.059	1.882	2.039	2.02	6
486	2.078	1.863	2.078	2.059	6
487	2.078	1.863	2.078	2.02	6
488	1.98	1.843	2.078	2.059	6
489	1.98	1.843	2.098	1.961	6
490	2.02	1.784	2.098	1.98	6
491	2.02	1.902	2.098	1.961	6
492	1.922	1.882	2.02	1.961	6
493	2.0	1.941	2.059	1.961	6
494	1.961	1.98	2.039	1.941	6
495	1.961	2.0	2.039	1.98	6
496	1.843	1.961	2.078	1.961	6
497	1.941	1.941	2.078	1.961	6
498	2.02	1.843	2.137	1.922	6
499	2.059	1.941	2.118	2.0	6
500	2.059	1.98	2.039	2.02	6
501	1.961	1.902	2.02	2.039	6
502	2.039	1.882	2.039	2.0	6
503	2.078	1.902	2.039	2.0	6
504	2.039	1.863	2.039	1.98	6
505	2.059	1.843	2.078	2.02	6
506	1.941	1.824	2.039	1.98	6
507	1.961	1.843	2.118	1.941	6
508	1.961	1.882	2.059	1.98	6
509	1.922	1.941	2.039	1.922	6
510	1.941	1.961	2.039	1.941	6
511	1.922	1.961	2.039	1.961	6
512	1.941	2.0	2.039	1.961	6
513	1.882	2.0	2.059	1.922	6
514	1.922	1.961	2.078	1.961	6
515	1.902	1.902	2.196	1.961	6
516	1.902	2.02	2.098	2.059	6
517	2.0	2.0	2.039	2.02	6
518	1.98	1.902	2.059	1.98	6
519	2.0	1.882	2.039	2.0	6
520	2.039	1.882	2.059	1.98	6
521	2.039	1.882	2.039	1.961	6
522	1.98	1.804	2.059	1.98	6
523	1.902	1.824	2.078	2.0	6
524	1.882	1.902	2.098	1.961	6
525	1.941	1.863	2.059	1.922	6
526	1.922	1.922	2.098	1.902	6
527	1.941	1.922	2.039	1.922	6
528	1.922	1.941	2.02	1.961	6
529	1.941	1.98	2.078	1.882	6
530	1.863	1.98	2.098	1.922	6
531	1.882	1.961	2.059	1.902	6
532	1.941	2.0	2.098	1.922	6
533	2.02	1.961	2.039	2.02	6
534	1.941	1.941	2.039	1.961	6
535	1.961	1.863	2.039	1.961	6
536	2.02	1.882	2.098	2.0	6
537	2.059	1.863	2.078	2.0	6
538	2.059	1.843	2.039	2.0	6
539	2.039	1.824	2.078	2.039	6
540	1.961	1.824	2.078	1.922	6
541	2.039	1.784	2.157	1.941	6
542	1.98	1.863	2.118	1.961	6
543	1.941	1.882	2.059	1.941	6
544	1.941	1.902	2.078	1.941	6
545	1.922	1.961	2.059	1.961	6
546	1.902	1.961	2.078	1.961	6
547	1.902	1.98	2.059	1.98	6
548	1.882	1.941	2.078	1.922	6
