time	channel1	channel2	channel3	channel4	class
0	2.02	1.922	2.059	2.02	6
1	2.0	1.882	2.039	2.0	6
2	2.039	1.882	2.059	2.0	6
3	2.078	1.804	2.078	2.039	6
4	2.039	1.784	2.098	1.98	6
5	1.98	1.804	2.059	1.961	6
6	1.922	1.941	2.098	1.922	6
7	1.98	1.941	2.0	1.961	6
8	1.941	1.922	2.059	1.941	6
9	1.941	1.922	2.039	1.941	6
10	1.941	1.941	2.039	1.98	6
11	1.941	1.961	2.059	1.941	6
12	1.882	1.941	2.078	1.961	6
13	1.922	1.902	2.098	1.941	6
14	1.961	1.922	2.0	2.039	6
15	1.961	2.039	2.02	1.98	6
16	2.0	1.98	2.059	2.0	6
17	1.98	1.824	2.02	2.059	6
18	2.039	1.863	2.078	2.02	6
19	2.059	1.843	2.039	2.039	6
20	2.078	1.824	2.039	2.0	6
21	2.098	1.745	2.059	1.961	6
22	1.941	1.784	2.059	1.98	6
23	1.922	1.863	1.961	1.961	6
24	2.02	1.922	2.118	1.98	6
25	1.922	1.863	2.039	1.961	6
26	2.02	1.882	2.039	1.922	6
27	1.961	1.922	2.02	1.941	6
28	1.961	1.941	2.039	1.961	6
29	1.902	1.941	2.078	1.961	6
30	1.882	1.922	2.039	1.922	6
31	1.98	1.922	2.0	2.078	6
32	1.882	1.98	2.059	2.0	6
33	2.0	2.0	2.078	2.039	6
34	2.078	1.863	2.02	2.0	6
35	2.078	1.882	2.0	2.039	6
36	2.098	1.882	2.059	2.02	6
37	2.039	1.843	2.059	2.0	6
38	2.02	1.824	2.078	2.02	6
39	1.961	1.863	2.118	1.98	6
40	1.941	1.784	2.157	1.922	6
41	2.02	1.882	2.02	1.98	6
42	1.882	1.902	2.098	2.0	6
43	1.98	1.98	2.118	1.941	6
44	1.922	1.961	2.078	1.98	6
45	1.922	2.02	2.059	1.961	6
46	1.863	2.0	2.078	1.961	6
47	1.882	1.98	2.02	1.961	6
48	1.882	1.922	2.137	1.902	6
49	1.961	1.941	2.176	1.98	6
50	1.882	1.98	2.059	2.039	6
51	2.039	1.902	2.039	2.02	6
52	2.02	1.902	2.039	2.0	6
53	2.059	1.863	2.098	2.02	6
54	2.078	1.843	2.078	2.0	6
55	2.039	1.804	2.098	1.961	6
56	1.98	1.804	2.137	2.0	6
57	1.98	1.706	2.196	1.98	6
58	1.922	1.843	2.059	1.961	6
59	1.902	1.882	2.039	1.961	6
60	2.039	1.902	2.078	1.941	6
61	1.961	1.98	2.059	1.941	6
62	1.961	1.922	2.059	1.941	6
63	1.922	1.961	2.059	1.941	6
64	1.902	1.922	2.098	1.922	6
65	1.922	1.902	2.118	1.843	6
66	2.118	1.941	2.078	1.922	6
67	2.059	1.922	2.039	2.0	6
68	2.039	1.902	2.039	1.98	6
69	2.0	1.882	2.078	2.0	6
70	2.039	1.863	2.059	2.02	6
71	2.059	1.824	2.039	1.98	6
72	2.059	1.804	2.059	2.02	6
73	1.902	1.804	2.098	1.98	6
74	1.863	1.941	2.059	1.98	6
75	1.941	1.863	2.039	2.0	6
76	1.882	1.922	2.078	1.961	6
77	1.922	1.902	2.078	1.922	6
78	1.902	1.941	2.078	1.98	6
79	1.922	1.961	2.078	1.961	6
80	1.863	1.961	2.098	1.961	6
81	1.922	1.961	2.118	1.941	6
82	1.902	1.98	2.039	1.843	6
83	1.961	1.922	2.137	1.98	6
84	1.961	2.02	2.078	2.02	6
85	2.0	1.922	2.059	2.039	6
86	1.98	1.863	2.039	2.02	6
87	2.039	1.882	2.059	2.0	6
88	2.02	1.882	2.059	2.0	6
89	1.98	1.863	2.059	2.0	6
90	1.922	1.804	2.078	1.961	6
91	1.882	1.863	1.961	1.961	6
92	1.882	1.961	2.0	1.922	6
93	1.863	1.863	2.039	1.961	6
94	1.98	1.922	2.039	1.922	6
95	1.941	1.961	2.039	1.941	6
96	1.922	1.961	2.059	1.941	6
97	1.902	1.961	2.059	1.961	6
98	1.863	1.961	2.078	1.961	6
99	1.922	1.941	2.039	2.039	6
100	1.98	1.941	2.02	2.078	6
101	2.078	2.0	2.059	2.0	6
102	2.02	1.863	2.039	2.039	6
103	2.02	1.882	2.02	1.98	6
104	2.078	1.863	2.078	2.0	6
105	2.078	1.824	2.02	1.961	6
106	2.039	1.804	2.039	2.0	6
107	2.0	1.804	2.078	1.941	6
108	2.0	1.765	1.98	2.0	6
109	1.941	1.882	2.059	1.941	6
110	1.902	1.902	2.059	1.941	6
111	2.0	1.922	2.039	1.941	6
112	1.922	1.98	2.059	1.961	6
113	1.922	2.0	2.078	2.02	6
