time	channel1	channel2	channel3	channel4	class
0	2.02	1.863	2.02	1.98	6
1	2.0	1.882	2.059	2.02	6
2	1.922	1.804	2.059	2.078	6
3	1.765	1.941	2.059	2.02	6
4	1.98	1.902	2.039	1.941	6
5	1.902	1.922	2.059	1.922	6
6	1.961	1.922	2.078	1.961	6
7	1.922	1.98	2.059	1.961	6
8	1.941	1.961	2.059	1.961	6
9	1.863	1.961	2.078	1.902	6
10	1.922	1.922	2.059	1.902	6
11	1.98	1.922	1.961	1.863	6
12	1.922	2.039	2.078	1.961	6
13	1.98	1.922	2.039	1.98	6
14	1.961	1.882	2.0	2.0	6
15	2.0	1.863	2.078	2.0	6
16	2.02	1.863	2.059	2.0	6
17	2.02	1.843	2.078	2.039	6
18	1.961	1.843	2.078	2.02	6
19	1.922	1.804	2.039	2.02	6
20	1.863	1.922	2.039	1.941	6
21	1.902	1.863	2.078	1.922	6
22	1.843	1.922	2.078	1.98	6
23	1.922	1.922	2.098	1.961	6
24	1.922	1.961	2.078	1.961	6
25	1.902	1.98	2.059	1.961	6
26	1.824	1.98	2.039	1.98	6
27	1.882	1.941	2.039	1.922	6
28	1.941	1.843	2.039	1.98	6
29	1.961	1.902	2.059	1.941	6
30	2.0	1.922	2.02	1.98	6
31	1.902	1.843	2.059	2.02	6
32	2.039	1.882	2.059	2.02	6
33	2.059	1.843	2.059	2.02	6
34	2.059	1.824	2.039	2.02	6
35	1.98	1.804	2.059	1.98	6
36	1.922	1.843	2.059	1.941	6
37	1.941	1.784	2.098	1.98	6
38	1.902	1.863	2.098	1.98	6
39	1.922	1.941	2.059	1.961	6
40	1.98	1.941	2.039	1.941	6
41	1.98	1.961	2.059	1.98	6
42	1.961	1.961	2.059	1.961	6
43	1.882	1.922	2.039	2.0	6
44	1.902	1.98	2.059	1.98	6
45	1.941	1.882	2.078	1.98	6
46	1.98	1.922	2.078	1.98	6
47	2.039	1.941	2.039	2.039	6
48	1.961	1.882	2.0	1.98	6
49	2.059	1.882	2.02	2.0	6
50	2.059	1.882	2.039	1.98	6
51	2.059	1.882	2.039	2.039	6
52	2.02	1.804	2.078	2.059	6
53	1.941	1.804	2.059	1.941	6
54	2.078	1.765	2.157	1.922	6
55	1.98	1.843	2.02	1.961	6
56	1.902	1.922	2.039	1.941	6
57	1.922	1.941	2.078	1.922	6
58	1.922	1.961	2.039	1.941	6
59	1.902	1.98	2.059	1.961	6
60	1.843	1.98	2.078	1.961	6
61	1.922	2.0	2.078	1.98	6
62	1.922	1.961	2.196	1.941	6
63	1.961	1.98	2.039	1.961	6
64	1.961	1.961	2.059	2.0	6
65	1.922	1.863	2.02	2.02	6
66	2.059	1.882	2.078	2.0	6
67	2.059	1.863	2.059	2.02	6
68	2.039	1.863	2.059	1.961	6
69	2.0	1.804	2.098	1.961	6
70	1.941	1.843	2.118	2.078	6
71	1.784	1.941	2.02	2.0	6
72	1.961	1.902	2.078	1.902	6
73	1.902	1.941	2.059	1.941	6
74	1.961	1.922	2.118	1.941	6
75	1.922	1.98	2.059	1.961	6
76	1.961	1.98	2.039	1.961	6
77	1.882	1.941	2.098	1.941	6
78	1.941	1.941	2.059	1.922	6
79	1.941	1.941	2.157	2.039	6
80	1.922	1.922	2.196	2.0	6
81	1.961	1.98	2.078	2.039	6
82	1.98	1.843	2.039	2.02	6
83	2.098	1.882	2.02	2.0	6
84	2.078	1.882	2.039	2.0	6
85	2.078	1.824	2.078	2.0	6
86	1.98	1.824	2.059	2.02	6
87	1.961	1.843	2.098	2.02	6
88	1.804	1.98	1.961	1.961	6
89	1.941	1.902	2.078	1.922	6
90	1.863	1.941	2.078	1.961	6
