time	channel1	channel2	channel3	channel4	class
0	2.0	1.824	2.059	1.922	6
1	2.0	1.843	2.059	1.961	6
2	1.98	1.863	2.0	1.961	6
3	1.941	1.863	2.059	1.941	6
4	1.98	1.941	2.098	1.961	6
5	1.941	1.941	2.02	1.941	6
6	1.922	1.941	2.039	1.941	6
7	1.941	1.98	2.059	1.961	6
8	1.941	1.941	2.02	1.98	6
9	1.98	1.98	2.02	1.941	6
10	1.98	1.941	2.02	1.941	6
11	1.941	1.902	2.02	1.922	6
12	2.078	2.118	2.196	1.98	6
13	2.137	2.02	2.098	2.02	6
14	1.882	1.667	1.922	1.941	6
15	1.941	1.745	2.0	1.882	6
16	2.0	1.824	2.039	1.882	6
17	2.0	1.824	2.059	1.961	6
18	1.98	1.843	2.078	2.0	6
19	1.98	1.804	2.0	1.98	6
20	1.961	1.863	2.059	1.961	6
21	1.961	1.902	2.098	1.961	6
22	1.961	1.902	2.02	1.961	6
23	1.922	1.902	2.02	1.961	6
24	1.941	1.902	2.039	1.961	6
25	1.922	1.922	2.02	1.98	6
26	1.961	1.941	2.039	1.98	6
27	1.961	1.882	2.02	1.98	6
28	1.922	1.824	2.0	1.961	6
29	2.02	2.078	2.176	2.0	6
30	2.137	2.02	2.118	2.02	6
31	1.843	1.627	1.922	1.961	6
32	1.902	1.706	2.0	1.882	6
33	2.0	1.824	2.059	1.902	6
34	1.98	1.824	2.059	1.922	6
35	1.961	1.804	2.059	1.98	6
36	1.941	1.824	2.0	1.98	6
37	1.922	1.882	2.078	1.961	6
38	1.961	1.941	2.098	1.961	6
39	1.941	1.961	2.039	1.961	6
40	1.941	1.941	2.059	1.961	6
41	1.941	1.961	2.039	1.961	6
42	1.941	1.941	2.02	1.961	6
43	1.941	1.98	2.039	1.961	6
44	1.961	1.961	2.059	1.961	6
45	1.922	1.882	2.02	1.961	6
46	2.02	2.098	2.196	2.0	6
47	2.157	2.098	2.157	2.02	6
48	1.843	1.686	1.961	1.961	6
49	1.882	1.745	2.039	1.902	6
50	1.98	1.824	2.059	1.902	6
51	2.0	1.824	2.059	1.922	6
52	1.98	1.843	2.059	1.961	6
53	1.941	1.824	2.02	1.961	6
54	1.922	1.863	2.078	1.961	6
55	1.98	1.941	2.118	2.0	6
56	2.0	1.961	2.059	1.961	6
57	1.922	1.922	2.059	1.941	6
58	1.922	1.902	2.059	1.941	6
59	1.902	1.882	2.0	1.961	6
60	1.922	1.922	2.02	1.941	6
61	1.961	1.922	2.059	1.941	6
62	1.922	1.863	2.02	1.941	6
63	2.059	2.078	2.196	2.0	6
64	2.157	2.039	2.157	2.02	6
65	1.961	1.647	1.961	1.961	6
66	1.922	1.706	1.98	1.902	6
