time	channel1	channel2	channel3	channel4	class
0	2.0	1.882	2.039	1.941	6
1	1.961	1.882	2.059	1.961	6
2	1.961	1.882	2.039	1.961	6
3	1.941	1.863	2.02	1.961	6
4	1.961	1.902	2.078	1.961	6
5	1.98	1.922	2.078	1.961	6
6	1.941	1.843	2.039	1.961	6
7	1.941	1.843	2.02	1.961	6
8	1.922	1.882	2.039	1.941	6
9	1.941	1.902	2.039	1.961	6
10	1.941	1.941	2.039	1.961	6
11	1.941	1.863	2.039	1.98	6
12	1.941	1.882	2.118	2.0	6
13	2.098	1.961	2.157	2.02	6
14	1.98	1.843	2.0	1.961	6
15	1.863	1.804	2.0	1.922	6
16	1.961	1.863	2.039	1.922	6
17	2.0	1.882	2.039	1.922	6
18	1.961	1.882	2.039	1.941	6
19	1.922	1.902	2.02	1.961	6
20	1.922	1.863	2.039	1.941	6
21	1.941	1.902	2.039	1.961	6
22	1.941	1.882	2.039	1.941	6
23	1.941	1.863	2.039	1.961	6
24	1.902	1.882	2.039	1.961	6
25	1.922	1.882	2.039	1.98	6
26	1.922	1.863	2.0	1.961	6
27	1.961	1.863	2.02	1.941	6
28	1.961	1.882	2.039	1.941	6
29	1.941	1.863	2.078	1.941	6
30	2.059	1.941	2.118	2.0	6
31	2.0	1.843	2.0	1.961	6
32	1.882	1.765	1.98	1.902	6
33	1.941	1.843	2.039	1.882	6
34	1.98	1.863	2.078	1.902	6
35	1.961	1.863	2.059	1.941	6
36	1.961	1.863	2.039	1.961	6
37	1.961	1.843	2.039	1.941	6
38	1.922	1.863	2.059	1.922	6
39	1.941	1.863	2.059	1.941	6
40	1.922	1.843	2.02	1.941	6
41	1.941	1.882	2.039	1.941	6
42	1.941	1.882	2.039	1.941	6
43	1.922	1.863	2.039	1.961	6
44	1.961	1.902	2.059	1.961	6
45	1.941	1.863	2.059	1.941	6
46	1.941	1.863	2.059	1.902	6
47	2.078	1.941	2.137	1.961	6
48	2.0	1.824	2.02	1.961	6
49	1.882	1.765	1.98	1.922	6
50	1.961	1.824	2.02	1.902	6
51	2.0	1.863	2.059	1.922	6
52	1.961	1.863	2.059	1.941	6
53	1.98	1.863	2.02	1.98	6
54	1.961	1.843	2.0	1.941	6
55	1.961	1.882	2.059	1.941	6
56	1.961	1.882	2.059	1.941	6
57	1.941	1.843	2.059	1.941	6
58	1.941	1.863	2.02	1.961	6
59	1.941	1.863	2.02	1.961	6
60	1.961	1.863	2.039	1.961	6
61	1.98	1.882	2.039	1.961	6
62	1.961	1.863	2.039	1.941	6
63	1.941	1.863	2.059	1.961	6
64	2.098	1.941	2.118	1.98	6
65	2.02	1.863	2.02	1.961	6
66	1.882	1.784	2.02	1.922	6
67	1.941	1.843	2.039	1.922	6
68	2.0	1.863	2.039	1.922	6
69	2.0	1.843	2.039	1.961	6
70	1.98	1.863	2.02	1.98	6
71	1.961	1.843	2.039	1.961	6
72	1.941	1.843	2.039	1.922	6
73	1.961	1.843	2.039	1.941	6
74	1.961	1.863	2.039	1.961	6
75	1.961	1.902	2.059	2.0	6
76	1.941	1.922	2.059	2.02	6
77	1.922	1.902	2.02	2.0	6
78	1.961	1.843	1.98	1.961	6
79	1.961	1.843	2.02	1.922	6
80	1.941	1.843	2.078	1.922	6
81	2.059	1.961	2.118	2.0	6
82	2.02	1.882	2.02	2.0	6
83	1.882	1.824	1.98	1.961	6
84	1.961	1.882	2.02	1.922	6
85	2.0	1.882	2.059	1.922	6
86	1.961	1.863	2.059	1.961	6
87	1.961	1.882	2.039	1.961	6
88	1.941	1.882	2.039	1.961	6
89	1.941	1.863	2.059	1.98	6
90	1.941	1.882	2.039	1.98	6
91	1.941	1.863	2.02	1.941	6
92	1.941	1.902	2.02	1.941	6
93	1.941	1.902	2.02	1.961	6
94	1.941	1.882	2.039	1.961	6
95	1.961	1.902	2.039	1.98	6
96	1.941	1.882	2.059	2.0	6
97	1.941	1.882	2.039	1.961	6
98	2.078	1.961	2.078	2.0	6
99	2.039	1.882	2.039	1.98	6
100	1.902	1.804	1.98	1.941	6
101	1.961	1.863	2.02	1.902	6
102	1.98	1.902	2.039	1.922	6
103	1.961	1.863	2.059	1.961	6
104	1.941	1.882	2.02	2.0	6
105	1.922	1.863	2.02	1.961	6
106	1.941	1.882	2.039	1.941	6
107	1.941	1.902	2.039	1.961	6
108	1.941	1.882	2.039	1.941	6
109	1.922	1.882	2.02	1.961	6
110	1.922	1.882	2.0	1.98	6
111	1.922	1.882	2.02	1.98	6
112	1.941	1.902	2.039	1.98	6
113	1.941	1.863	2.039	1.98	6
114	1.961	1.863	2.059	1.961	6
115	2.098	2.0	2.118	1.98	6
116	2.039	1.902	2.02	1.98	6
117	1.863	1.784	2.0	1.922	6
118	1.941	1.843	2.02	1.902	6
119	1.961	1.882	2.039	1.902	6
120	1.98	1.882	2.039	1.941	6
121	1.961	1.902	2.059	1.98	6
