time	channel1	channel2	channel3	channel4	class
0	1.961	2.02	2.039	1.961	6
1	1.961	1.941	2.02	1.961	6
2	1.98	1.863	2.039	1.941	6
3	2.137	2.059	2.137	1.98	6
4	2.02	1.765	1.98	1.961	6
5	1.843	1.608	1.922	1.902	6
6	1.941	1.745	2.02	1.882	6
7	2.02	1.804	2.039	1.902	6
8	1.941	1.784	2.039	1.941	6
9	1.941	1.824	2.02	1.961	6
10	1.922	1.824	2.0	1.961	6
11	1.941	1.902	2.078	1.941	6
12	2.02	1.961	2.059	1.961	6
13	1.922	1.922	2.02	1.961	6
14	1.902	1.961	2.02	1.961	6
15	1.922	1.961	2.02	1.941	6
16	1.961	1.98	2.0	1.961	6
17	1.98	2.0	2.02	1.941	6
18	1.922	1.882	2.02	1.961	6
19	1.922	1.863	2.078	1.961	6
20	2.098	2.039	2.196	2.0	6
21	2.039	1.784	2.0	2.0	6
22	1.863	1.588	1.961	1.941	6
23	1.902	1.686	2.039	1.922	6
24	1.961	1.745	2.059	1.902	6
25	2.0	1.765	2.078	1.961	6
26	1.961	1.824	2.059	1.98	6
27	1.922	1.804	2.059	1.961	6
28	1.922	1.922	2.098	1.961	6
29	1.941	1.941	2.098	1.941	6
30	1.941	1.922	2.039	1.941	6
31	1.922	1.961	2.039	1.941	6
32	1.922	1.941	2.039	1.961	6
33	1.902	1.961	2.02	1.961	6
34	1.941	2.02	2.098	1.941	6
35	1.941	1.98	2.118	1.941	6
36	1.98	1.922	2.118	1.941	6
37	2.098	2.059	2.176	2.02	6
38	2.039	1.824	2.02	1.98	6
39	1.863	1.627	1.961	1.902	6
40	1.941	1.745	2.039	1.843	6
41	2.0	1.784	2.078	1.863	6
42	2.0	1.784	2.098	1.941	6
43	1.98	1.824	2.059	1.941	6
44	1.941	1.804	2.059	1.98	6
45	1.961	1.902	2.118	1.961	6
46	1.98	1.98	2.137	1.961	6
47	1.941	1.922	2.059	1.961	6
48	1.961	1.961	2.039	1.941	6
49	1.941	1.961	2.039	1.941	6
50	1.941	1.961	2.039	1.941	6
51	1.941	1.98	2.039	1.941	6
52	1.941	1.922	2.078	1.941	6
53	1.98	1.882	2.078	1.961	6
54	2.118	2.078	2.196	2.02	6
55	2.039	1.824	2.039	2.0	6
56	1.843	1.608	1.941	1.922	6
57	1.922	1.725	2.039	1.882	6
58	2.02	1.804	2.078	1.902	6
59	1.961	1.784	2.098	1.941	6
60	1.961	1.824	2.078	2.0	6
61	1.941	1.824	2.02	1.98	6
62	1.941	1.922	2.078	1.961	6
63	1.98	1.961	2.098	1.961	6
64	1.961	1.961	2.078	1.941	6
65	1.902	1.941	2.02	1.961	6
66	1.922	1.941	2.0	1.941	6
67	1.961	1.961	2.02	1.961	6
68	1.98	2.02	2.039	1.961	6
69	1.922	1.922	2.039	1.961	6
70	1.922	1.863	2.078	1.961	6
71	2.098	2.078	2.176	2.0	6
72	2.098	1.902	2.059	2.0	6
73	1.922	1.647	1.961	1.941	6
74	1.922	1.686	2.0	1.902	6
75	1.961	1.765	2.039	1.882	6
76	1.98	1.765	2.059	1.902	6
77	1.98	1.843	2.039	1.961	6
78	1.961	1.804	2.02	1.961	6
79	1.941	1.863	2.039	1.961	6
80	1.961	1.941	2.059	1.961	6
81	1.961	1.961	2.02	1.941	6
82	1.922	2.0	2.039	1.961	6
83	1.941	1.961	2.02	1.961	6
84	1.961	1.961	2.0	1.961	6
85	2.0	2.0	2.02	1.941	6
86	1.961	1.941	2.02	1.941	6
87	1.902	1.824	2.039	1.941	6
88	2.059	2.059	2.176	2.039	6
89	2.098	1.902	2.039	2.02	6
90	1.863	1.627	1.922	1.922	6
91	1.922	1.706	2.0	1.863	6
92	1.961	1.745	2.039	1.882	6
93	1.961	1.745	2.059	1.941	6
94	1.98	1.804	2.039	1.98	6
95	1.922	1.804	2.02	1.98	6
96	1.902	1.863	2.078	1.98	6
97	1.941	1.941	2.078	1.98	6
98	1.961	1.941	2.059	2.0	6
99	1.961	1.961	2.02	1.961	6
100	1.902	1.98	2.02	1.961	6
101	1.902	1.961	2.039	1.98	6
102	1.98	2.0	2.02	1.98	6
103	1.961	1.922	2.02	1.961	6
104	1.961	1.843	2.02	1.941	6
105	2.098	2.078	2.157	2.0	6
106	2.059	1.902	2.02	2.0	6
107	1.843	1.608	1.922	1.941	6
108	1.922	1.725	2.039	1.902	6
109	2.039	1.824	2.078	1.902	6
110	1.961	1.765	2.098	1.961	6
111	1.961	1.804	2.02	1.98	6
112	1.98	1.824	2.0	1.941	6
113	1.98	1.863	2.059	1.941	6
114	1.961	1.922	2.059	1.961	6
115	1.941	1.941	2.039	1.961	6
116	1.922	1.941	2.02	1.98	6
117	1.941	1.98	2.039	1.98	6
118	1.941	1.961	2.02	1.98	6
119	1.961	1.98	2.039	1.98	6
120	1.941	1.902	2.02	1.98	6
121	1.941	1.843	2.0	1.961	6
122	2.118	2.118	2.196	2.0	6
123	2.137	1.941	2.078	2.02	6
124	1.882	1.627	1.941	1.941	6
125	1.902	1.706	2.02	1.922	6
126	1.961	1.784	2.059	1.922	6
127	1.98	1.784	2.039	1.941	6
128	1.961	1.843	2.059	1.98	6
129	1.98	1.843	2.039	1.98	6
130	1.961	1.863	2.039	1.961	6
131	1.98	1.922	2.039	1.961	6
132	1.98	1.98	2.039	1.941	6
133	1.941	1.98	2.059	1.961	6
134	1.961	1.98	2.02	2.0	6
135	1.961	1.961	2.02	1.98	6
136	1.961	2.0	2.02	1.98	6
137	1.961	1.922	2.02	1.961	6
138	1.941	1.843	2.02	1.961	6
139	2.098	2.078	2.157	2.02	6
140	2.118	1.98	2.078	2.02	6
141	1.843	1.647	1.941	1.941	6
142	1.922	1.706	2.0	1.902	6
143	1.98	1.745	2.039	1.922	6
144	2.0	1.745	2.059	1.941	6
145	2.0	1.824	2.059	1.98	6
146	1.941	1.863	2.02	1.98	6
147	1.941	1.882	2.078	1.98	6
148	1.961	1.941	2.039	1.98	6
149	1.961	1.961	2.039	1.98	6
150	1.961	1.961	2.02	1.941	6
151	1.882	2.0	2.02	1.961	6
152	1.902	1.98	2.039	1.98	6
153	1.98	2.02	2.02	1.98	6
154	2.0	1.902	2.0	1.961	6
155	1.98	1.863	2.0	1.941	6
156	2.098	2.118	2.176	1.98	6
157	2.078	1.961	2.078	2.02	6
158	1.843	1.608	1.922	1.941	6
159	1.922	1.706	2.0	1.922	6
160	1.98	1.804	2.039	1.902	6
161	1.961	1.784	2.078	1.922	6
162	1.941	1.804	2.039	1.961	6
163	1.941	1.804	2.0	1.941	6
164	1.961	1.843	2.039	1.961	6
165	1.961	1.922	2.059	1.98	6
166	1.941	1.941	2.02	1.98	6
167	1.922	1.941	2.02	1.941	6
168	1.941	1.98	2.0	1.922	6
169	1.941	2.02	2.039	1.941	6
170	2.0	2.0	2.039	1.961	6
171	1.941	1.882	1.98	1.941	6
