time	channel1	channel2	channel3	channel4	class
0	2.078	1.784	2.235	1.961	0
1	2.098	1.804	2.196	1.922	0
2	2.078	1.824	2.118	1.902	0
3	2.078	1.843	2.02	1.863	0
4	2.039	1.882	1.922	1.843	0
5	1.98	1.902	1.784	1.824	0
6	1.902	1.941	1.784	1.863	0
7	1.882	1.98	1.784	1.882	0
8	1.902	1.98	1.824	1.941	0
9	1.882	1.961	1.843	1.961	0
10	1.863	1.941	1.922	2.0	0
11	1.824	1.941	1.98	2.059	0
12	1.843	1.863	2.137	2.078	0
13	1.902	1.843	2.235	2.118	0
14	1.961	1.804	2.255	2.098	0
15	2.0	1.804	2.294	2.078	0
16	2.039	1.784	2.275	2.02	0
17	2.039	1.765	2.235	1.98	0
18	2.078	1.804	2.216	1.941	0
19	2.078	1.804	2.137	1.902	0
20	2.078	1.902	2.02	1.863	0
21	2.02	1.902	1.941	1.843	0
22	1.961	1.902	1.804	1.824	0
23	1.902	1.941	1.784	1.804	0
24	1.902	1.961	1.765	1.824	0
25	1.843	1.98	1.804	1.902	0
26	1.843	1.941	1.863	1.961	0
27	1.863	1.961	1.922	1.98	0
28	1.863	1.902	2.0	2.02	0
29	1.902	1.902	2.118	2.039	0
30	1.922	1.863	2.235	2.078	0
31	1.961	1.824	2.275	2.098	0
32	2.02	1.824	2.333	2.078	0
33	2.078	1.804	2.275	2.039	0
34	2.078	1.824	2.196	1.941	0
35	2.059	1.804	2.196	1.922	0
36	2.098	1.824	2.118	1.922	0
37	2.078	1.882	2.039	1.882	0
38	2.078	1.941	1.922	1.843	0
39	1.98	1.922	1.804	1.824	0
40	1.941	1.941	1.784	1.804	0
41	1.882	1.98	1.765	1.843	0
42	1.843	1.98	1.824	1.882	0
43	1.863	1.98	1.863	1.941	0
44	1.843	1.922	1.922	2.0	0
45	1.863	1.882	1.98	2.02	0
46	1.882	1.863	2.118	2.078	0
47	1.922	1.863	2.235	2.078	0
48	1.961	1.824	2.294	2.098	0
49	2.02	1.784	2.314	2.059	0
50	2.059	1.784	2.294	2.0	0
51	2.078	1.765	2.235	1.941	0
52	2.078	1.804	2.196	1.922	0
53	2.059	1.824	2.137	1.922	0
54	2.059	1.843	2.059	1.882	0
55	2.039	1.902	1.922	1.863	0
56	1.98	1.902	1.804	1.804	0
57	1.922	1.98	1.824	1.804	0
58	1.882	2.0	1.804	1.824	0
59	1.882	1.961	1.824	1.941	0
60	1.902	1.961	1.863	1.961	0
61	1.882	1.941	1.902	1.961	0
62	1.863	1.941	1.961	1.98	0
63	1.863	1.882	2.118	2.059	0
64	1.882	1.863	2.235	2.078	0
65	1.98	1.804	2.275	2.098	0
66	2.039	1.784	2.294	2.078	0
67	2.059	1.784	2.314	2.02	0
68	2.059	1.804	2.255	1.98	0
69	2.059	1.804	2.196	1.941	0
70	2.098	1.804	2.118	1.902	0
71	2.078	1.882	2.039	1.882	0
72	2.078	1.941	1.961	1.863	0
73	1.922	1.941	1.824	1.863	0
74	1.882	1.98	1.804	1.824	0
75	1.882	1.98	1.784	1.863	0
76	1.824	2.0	1.843	1.922	0
77	1.804	2.0	1.902	1.98	0
78	1.804	1.98	1.941	2.02	0
79	1.804	1.961	2.039	2.0	0
80	1.804	1.922	2.118	2.059	0
81	1.882	1.882	2.275	2.118	0
82	1.941	1.863	2.314	2.118	0
83	1.98	1.824	2.333	2.098	0
84	2.059	1.824	2.294	2.039	0
85	2.059	1.824	2.255	1.98	0
86	2.059	1.824	2.216	1.941	0
87	2.059	1.863	2.137	1.941	0
88	2.02	1.902	2.039	1.882	0
89	2.098	1.941	1.941	1.843	0
90	2.0	1.922	1.804	1.824	0
91	1.922	1.941	1.784	1.824	0
92	1.902	1.961	1.765	1.843	0
93	1.902	1.961	1.804	1.882	0
94	1.863	2.0	1.863	1.961	0
95	1.882	1.941	1.902	1.98	0
96	1.843	1.922	1.961	2.02	0
97	1.902	1.902	2.078	2.039	0
98	1.922	1.863	2.235	2.078	0
99	1.961	1.804	2.255	2.059	0
100	2.0	1.784	2.314	2.039	0
101	2.039	1.765	2.275	2.0	0
102	2.078	1.784	2.216	1.961	0
103	2.078	1.784	2.176	1.941	0
104	2.078	1.804	2.157	1.902	0
105	2.098	1.824	2.059	1.922	0
106	2.02	1.882	1.941	1.824	0
107	2.0	1.922	1.804	1.824	0
108	1.902	1.941	1.804	1.804	0
109	1.882	1.961	1.784	1.824	0
110	1.843	1.961	1.784	1.902	0
111	1.843	1.961	1.863	1.941	0
112	1.863	1.961	1.902	1.98	0
113	1.824	1.941	2.0	1.98	0
114	1.882	1.902	2.118	2.059	0
115	1.902	1.843	2.196	2.098	0
116	1.961	1.804	2.255	2.078	0
117	2.0	1.784	2.275	2.059	0
118	2.039	1.765	2.294	2.02	0
119	2.078	1.765	2.216	1.98	0
120	2.078	1.765	2.176	1.922	0
121	2.098	1.784	2.137	1.922	0
122	2.118	1.882	2.039	1.863	0
123	2.098	1.922	1.941	1.824	0
124	2.0	1.902	1.784	1.843	0
125	1.902	1.922	1.784	1.824	0
126	1.922	1.961	1.745	1.843	0
127	1.863	1.961	1.804	1.902	0
128	1.882	1.922	1.843	1.961	0
129	1.882	1.922	1.882	1.98	0
130	1.863	1.922	2.0	2.039	0
131	1.863	1.922	2.098	2.078	0
132	1.863	1.863	2.235	2.118	0
133	1.941	1.804	2.255	2.098	0
134	2.0	1.784	2.294	2.059	0
135	2.059	1.784	2.294	2.02	0
136	2.039	1.824	2.235	1.961	0
137	2.059	1.804	2.216	1.941	0
138	2.059	1.824	2.137	1.941	0
139	2.02	1.902	2.039	1.882	0
140	2.078	1.922	1.961	1.843	0
141	1.98	1.922	1.804	1.824	0
142	1.902	1.941	1.804	1.824	0
143	1.922	1.961	1.765	1.843	0
144	1.902	1.98	1.804	1.902	0
145	1.843	1.98	1.863	1.941	0
146	1.882	1.961	1.922	1.98	0
147	1.863	1.961	1.98	2.059	0
148	1.882	1.882	2.098	2.059	0
149	1.922	1.882	2.196	2.098	0
150	1.941	1.843	2.275	2.098	0
151	2.0	1.843	2.294	2.078	0
152	2.039	1.804	2.314	2.02	0
153	2.078	1.804	2.255	2.0	0
154	2.078	1.824	2.216	1.961	0
155	2.118	1.843	2.157	1.922	0
156	2.078	1.863	2.039	1.902	0
157	2.02	1.922	1.941	1.843	0
158	2.0	1.941	1.824	1.824	0
159	1.902	1.98	1.804	1.824	0
160	1.882	1.98	1.784	1.863	0
161	1.843	1.98	1.804	1.922	0
162	1.824	1.98	1.863	1.961	0
163	1.843	1.98	1.922	2.0	0
164	1.804	1.941	2.0	2.0	0
165	1.863	1.882	2.098	2.059	0
166	1.922	1.843	2.216	2.098	0
167	1.98	1.824	2.255	2.098	0
168	2.0	1.804	2.314	2.078	0
169	2.059	1.784	2.294	2.02	0
170	2.059	1.765	2.235	1.98	0
171	2.098	1.784	2.196	1.922	0
172	2.098	1.804	2.157	1.941	0
173	2.098	1.863	2.059	1.882	0
174	2.098	1.882	1.961	1.863	0
175	2.039	1.902	1.784	1.804	0
176	1.98	1.922	1.784	1.804	0
177	1.922	1.961	1.765	1.824	0
178	1.824	1.98	1.843	1.902	0
179	1.804	1.98	1.882	2.0	0
180	1.863	1.961	1.902	2.0	0
181	1.882	1.922	1.98	2.0	0
