time	channel1	channel2	channel3	channel4	class
0	2.0	1.824	1.765	1.902	0
1	1.98	1.824	1.804	1.961	0
2	1.961	1.863	1.843	2.02	0
3	1.863	1.941	1.941	2.039	0
4	1.843	1.961	2.098	2.098	0
5	1.804	1.961	2.235	2.137	0
6	1.843	1.961	2.275	2.137	0
7	1.882	1.961	2.333	2.118	0
8	1.961	1.922	2.294	2.02	0
9	1.961	1.941	2.255	1.98	0
10	1.941	1.882	2.235	1.922	0
11	2.0	1.863	2.196	1.843	0
12	2.02	1.882	2.078	1.863	0
13	2.059	1.824	1.922	1.824	0
14	2.02	1.824	1.843	1.804	0
15	2.078	1.804	1.765	1.784	0
16	2.02	1.824	1.725	1.824	0
17	1.961	1.863	1.784	1.882	0
18	1.98	1.863	1.824	1.941	0
19	1.922	1.882	1.863	1.98	0
20	1.922	1.922	1.961	2.039	0
21	1.863	1.941	2.078	2.098	0
22	1.843	1.941	2.235	2.118	0
23	1.882	1.98	2.275	2.118	0
24	1.863	1.961	2.373	2.098	0
25	1.941	1.922	2.314	2.039	0
26	1.922	1.941	2.275	1.961	0
27	1.941	1.882	2.255	1.941	0
28	2.02	1.863	2.157	1.882	0
29	2.02	1.824	2.039	1.843	0
30	2.098	1.804	1.882	1.804	0
31	2.02	1.784	1.843	1.765	0
32	2.059	1.784	1.745	1.765	0
33	2.02	1.843	1.725	1.824	0
34	1.98	1.863	1.784	1.882	0
35	1.98	1.902	1.804	1.98	0
36	1.922	1.902	1.882	2.0	0
37	1.902	1.922	1.98	2.078	0
38	1.863	1.941	2.059	2.098	0
39	1.843	1.961	2.216	2.118	0
40	1.843	1.98	2.255	2.118	0
41	1.882	1.98	2.333	2.098	0
42	1.941	1.941	2.314	2.039	0
43	1.961	1.922	2.255	1.961	0
44	1.941	1.922	2.235	1.941	0
45	1.98	1.843	2.196	1.863	0
46	2.0	1.824	2.039	1.882	0
47	2.078	1.804	1.882	1.784	0
48	2.039	1.784	1.824	1.765	0
49	2.078	1.804	1.725	1.745	0
50	2.039	1.824	1.725	1.824	0
51	1.98	1.863	1.804	1.902	0
52	1.98	1.863	1.824	1.98	0
53	1.941	1.882	1.843	2.0	0
54	1.882	1.98	1.98	2.039	0
55	1.824	1.961	2.078	2.078	0
56	1.824	1.941	2.216	2.137	0
57	1.843	1.961	2.255	2.118	0
58	1.863	1.961	2.333	2.078	0
59	1.922	1.922	2.314	2.039	0
60	1.922	1.902	2.235	1.98	0
61	1.941	1.882	2.216	1.922	0
62	2.02	1.843	2.176	1.902	0
63	2.039	1.843	2.059	1.824	0
64	2.098	1.784	1.902	1.765	0
65	2.02	1.765	1.824	1.765	0
66	2.039	1.784	1.745	1.765	0
67	2.02	1.804	1.706	1.824	0
68	2.0	1.843	1.765	1.922	0
69	2.0	1.843	1.804	1.98	0
70	1.961	1.863	1.863	1.961	0
71	1.941	1.882	1.961	2.02	0
72	1.824	1.961	2.078	2.098	0
73	1.824	1.941	2.255	2.118	0
74	1.824	1.961	2.275	2.157	0
75	1.843	1.941	2.333	2.118	0
76	1.922	1.902	2.314	2.039	0
77	1.922	1.922	2.275	1.98	0
78	1.922	1.882	2.255	1.941	0
79	1.98	1.843	2.176	1.863	0
80	2.059	1.824	2.059	1.843	0
81	2.118	1.784	1.902	1.784	0
82	2.039	1.765	1.843	1.765	0
83	2.078	1.745	1.725	1.765	0
84	2.039	1.784	1.725	1.804	0
85	1.98	1.824	1.784	1.902	0
86	2.0	1.843	1.804	1.941	0
87	2.0	1.863	1.843	1.98	0
88	1.882	1.922	1.961	2.039	0
89	1.804	1.961	2.098	2.118	0
90	1.784	1.98	2.255	2.157	0
91	1.902	1.961	2.275	2.137	0
92	1.863	1.941	2.333	2.137	0
93	1.902	1.922	2.294	2.039	0
94	1.902	1.922	2.255	1.961	0
95	1.902	1.922	2.255	1.941	0
96	1.922	1.882	2.235	1.882	0
97	2.0	1.863	2.078	1.882	0
98	2.039	1.824	1.941	1.824	0
99	2.02	1.824	1.863	1.804	0
100	2.039	1.824	1.784	1.784	0
101	2.0	1.824	1.765	1.843	0
102	1.98	1.843	1.804	1.922	0
103	1.961	1.863	1.843	1.941	0
104	1.941	1.902	1.882	2.039	0
105	1.882	1.902	2.0	2.039	0
