time	channel1	channel2	channel3	channel4	class
0	1.863	1.882	2.078	2.039	4
1	1.941	1.824	2.137	2.039	4
2	1.922	1.843	2.157	2.02	4
3	2.0	1.804	2.216	2.0	4
4	2.02	1.784	2.176	1.961	4
5	2.059	1.804	2.157	1.941	4
6	2.078	1.824	2.137	1.902	4
7	2.098	1.863	2.078	1.863	4
8	2.059	1.882	2.039	1.882	4
9	2.039	1.882	1.922	1.863	4
10	1.98	1.922	1.902	1.843	4
11	1.98	1.941	1.863	1.882	4
12	1.922	1.922	1.882	1.922	4
13	1.902	1.922	1.863	1.961	4
14	1.882	1.902	1.902	1.961	4
15	1.863	1.922	1.922	2.02	4
16	1.882	1.922	2.039	2.02	4
17	1.863	1.882	2.098	2.059	4
18	1.922	1.824	2.118	2.039	4
19	1.941	1.824	2.157	2.02	4
20	2.0	1.824	2.196	1.961	4
21	2.039	1.824	2.176	1.941	4
22	2.0	1.824	2.137	1.941	4
23	2.02	1.824	2.176	1.941	4
24	2.059	1.863	2.098	1.922	4
25	2.118	1.902	2.039	1.882	4
26	2.078	1.882	1.941	1.863	4
27	1.98	1.902	1.922	1.863	4
28	1.961	1.902	1.882	1.863	4
29	1.922	1.922	1.882	1.922	4
30	1.882	1.922	1.902	1.961	4
31	1.863	1.961	1.941	2.0	4
32	1.843	1.922	2.0	2.059	4
33	1.882	1.902	2.0	2.02	4
34	1.902	1.882	2.078	2.039	4
35	1.922	1.824	2.157	2.02	4
36	1.941	1.824	2.157	2.039	4
37	2.0	1.824	2.196	1.98	4
38	2.02	1.863	2.176	1.961	4
39	2.02	1.882	2.176	1.941	4
40	2.02	1.863	2.157	1.902	4
41	2.098	1.843	2.098	1.922	4
42	2.059	1.922	2.078	1.902	4
43	2.059	1.902	1.902	1.843	4
44	1.961	1.902	1.922	1.843	4
45	1.98	1.941	1.882	1.882	4
46	1.902	1.961	1.882	1.902	4
47	1.902	1.922	1.882	1.961	4
48	1.902	1.902	1.922	1.98	4
49	1.863	1.882	1.941	2.0	4
50	1.902	1.863	2.0	2.0	4
51	1.902	1.863	2.078	2.02	4
52	1.941	1.843	2.157	2.02	4
53	1.961	1.843	2.176	2.02	4
54	2.02	1.784	2.196	1.98	4
55	2.039	1.804	2.176	1.961	4
56	2.039	1.824	2.196	1.961	4
57	2.02	1.863	2.176	1.922	4
58	2.118	1.882	2.157	1.902	4
59	2.039	1.922	2.078	1.922	4
60	2.039	1.922	1.961	1.882	4
61	1.98	1.941	1.961	1.902	4
62	1.941	1.98	1.922	1.902	4
63	1.863	1.98	1.922	1.922	4
64	1.863	1.961	1.922	1.98	4
65	1.863	1.941	1.941	2.0	4
66	1.863	1.902	1.98	2.02	4
67	1.882	1.902	2.059	2.059	4
68	1.863	1.882	2.098	2.059	4
69	1.922	1.843	2.157	2.059	4
70	1.961	1.843	2.176	2.02	4
71	1.98	1.843	2.235	2.0	4
72	2.0	1.843	2.216	1.961	4
73	2.02	1.824	2.157	1.961	4
74	2.059	1.843	2.137	1.941	4
75	2.059	1.882	2.098	1.902	4
76	2.078	1.922	2.078	1.882	4
77	2.039	1.902	1.961	1.843	4
78	1.961	1.902	1.922	1.863	4
79	1.961	1.941	1.882	1.882	4
80	1.902	1.941	1.882	1.922	4
81	1.882	1.941	1.902	1.961	4
82	1.882	1.922	1.941	2.0	4
83	1.902	1.882	1.98	1.98	4
84	1.882	1.882	2.02	2.0	4
85	1.863	1.863	2.098	2.02	4
86	1.922	1.824	2.157	2.02	4
87	1.941	1.824	2.157	2.02	4
88	2.02	1.824	2.216	1.98	4
89	2.059	1.824	2.176	1.961	4
90	2.02	1.824	2.157	1.961	4
91	2.059	1.824	2.137	1.922	4
92	2.059	1.882	2.098	1.922	4
93	2.039	1.922	2.039	1.882	4
94	2.059	1.922	1.941	1.882	4
95	2.02	1.922	1.941	1.863	4
96	1.98	1.961	1.863	1.882	4
97	1.922	1.961	1.902	1.902	4
98	1.902	1.961	1.902	1.98	4
99	1.941	1.941	1.941	1.98	4
100	1.902	1.922	1.961	2.02	4
101	1.863	1.922	2.039	2.039	4
102	1.863	1.863	2.098	2.059	4
103	1.941	1.824	2.137	2.02	4
104	1.941	1.824	2.196	2.0	4
105	2.0	1.784	2.196	2.0	4
106	2.02	1.804	2.176	1.961	4
107	2.059	1.804	2.157	1.941	4
108	2.039	1.824	2.157	1.922	4
109	2.078	1.824	2.118	1.902	4
110	2.059	1.863	2.039	1.882	4
111	2.059	1.863	1.941	1.882	4
112	2.0	1.863	1.902	1.843	4
113	1.961	1.902	1.863	1.863	4
114	1.922	1.882	1.882	1.902	4
115	1.902	1.902	1.882	1.941	4
116	1.902	1.882	1.922	1.98	4
117	1.843	1.922	1.941	2.039	4
118	1.824	1.882	2.039	2.02	4
119	1.863	1.882	2.078	2.059	4
120	1.941	1.824	2.137	2.02	4
121	1.98	1.804	2.176	2.02	4
122	2.0	1.804	2.196	1.98	4
123	2.039	1.824	2.176	1.961	4
124	2.02	1.824	2.157	1.941	4
125	2.039	1.843	2.137	1.902	4
126	2.098	1.882	2.098	1.863	4
127	2.02	1.941	2.059	1.902	4
128	1.98	1.922	1.941	1.882	4
129	1.922	1.98	1.961	1.902	4
130	1.98	1.98	1.882	1.902	4
131	1.902	1.98	1.882	1.941	4
132	1.824	1.961	1.922	1.961	4
133	1.843	1.941	1.941	2.0	4
134	1.843	1.961	1.941	2.039	4
135	1.882	1.941	2.039	2.039	4
136	1.843	1.922	2.098	2.078	4
137	1.902	1.863	2.176	2.039	4
138	1.922	1.882	2.216	2.039	4
139	1.961	1.843	2.216	1.98	4
140	2.0	1.882	2.196	1.961	4
141	2.0	1.882	2.196	1.98	4
142	2.0	1.863	2.176	1.98	4
143	2.039	1.863	2.098	1.922	4
144	2.02	1.922	2.059	1.882	4
145	2.02	1.922	1.961	1.863	4
146	1.961	1.902	1.941	1.843	4
147	1.961	1.961	1.922	1.882	4
148	1.902	1.941	1.902	1.922	4
149	1.902	1.941	1.902	1.961	4
150	1.882	1.922	1.922	1.98	4
151	1.882	1.882	1.98	1.98	4
152	1.843	1.863	2.0	2.0	4
153	1.882	1.863	2.059	2.02	4
154	1.902	1.824	2.176	2.02	4
155	1.882	1.843	2.196	2.039	4
156	2.0	1.824	2.196	2.02	4
157	2.059	1.784	2.157	1.961	4
158	2.059	1.804	2.157	1.922	4
159	2.039	1.804	2.137	1.902	4
160	2.118	1.824	2.098	1.863	4
161	2.039	1.882	2.039	1.882	4
162	2.039	1.882	1.941	1.882	4
163	1.98	1.902	1.922	1.863	4
164	1.922	1.941	1.882	1.902	4
165	1.863	1.961	1.882	1.941	4
166	1.902	1.922	1.902	1.98	4
167	1.882	1.922	1.902	1.98	4
168	1.863	1.922	1.98	1.98	4
169	1.824	1.863	2.039	2.02	4
170	1.843	1.843	2.059	2.039	4
171	1.941	1.824	2.137	2.02	4
172	1.922	1.863	2.196	2.02	4
173	1.941	1.843	2.216	2.02	4
174	2.0	1.824	2.196	1.98	4
175	2.02	1.824	2.157	1.961	4
176	2.02	1.863	2.157	1.922	4
177	2.059	1.882	2.137	1.882	4
178	2.0	1.922	2.078	1.902	4
179	2.02	1.902	1.941	1.882	4
180	1.961	1.922	1.922	1.863	4
181	1.941	1.961	1.882	1.882	4
182	1.863	1.98	1.882	1.922	4
183	1.863	1.941	1.922	1.961	4
184	1.843	1.941	1.922	2.0	4
185	1.863	1.922	1.922	1.98	4
186	1.882	1.882	2.02	2.0	4
187	1.902	1.882	2.059	2.02	4
188	1.922	1.824	2.137	2.02	4
189	1.961	1.843	2.196	2.02	4
190	2.0	1.804	2.176	1.961	4
191	2.039	1.824	2.157	1.961	4
192	2.059	1.804	2.157	1.922	4
193	2.078	1.843	2.118	1.902	4
194	2.118	1.863	2.098	1.882	4
195	2.039	1.922	2.059	1.863	4
196	2.0	1.902	1.922	1.882	4
197	2.02	1.882	1.922	1.863	4
198	1.98	1.922	1.863	1.882	4
199	1.902	1.941	1.863	1.902	4
200	1.902	1.961	1.902	1.941	4
201	1.902	1.961	1.941	1.98	4
