time	channel1	channel2	channel3	channel4	class
0	2.02	1.804	2.0	1.863	2
1	1.98	1.863	1.941	1.843	2
2	1.882	1.902	2.039	1.941	2
3	1.961	1.882	2.0	2.098	2
4	2.02	1.863	1.961	2.137	2
5	1.941	2.059	2.098	2.118	2
6	1.961	1.941	2.157	2.078	2
7	1.902	1.824	2.235	1.961	2
8	2.078	1.725	2.078	1.902	2
9	2.118	1.686	1.843	1.882	2
10	2.039	1.765	2.098	1.863	2
11	1.863	1.784	2.275	2.0	2
12	1.725	1.765	2.137	2.118	2
13	1.686	1.784	2.02	2.118	2
14	2.0	1.863	2.137	2.039	2
15	1.98	1.863	2.157	2.0	2
16	2.0	1.824	2.176	1.961	2
17	1.922	1.804	2.137	1.961	2
18	1.902	1.804	1.941	1.941	2
19	1.863	1.902	2.275	2.0	2
20	2.059	1.961	2.294	2.098	2
21	2.0	1.804	1.902	2.137	2
22	1.843	1.725	1.765	2.02	2
23	1.824	1.686	1.941	1.941	2
24	1.98	1.706	2.059	1.882	2
25	2.176	1.745	2.176	1.863	2
26	2.216	1.725	2.216	1.922	2
27	2.137	1.686	2.314	1.98	2
28	1.98	1.667	2.294	2.078	2
29	1.804	1.588	2.0	2.059	2
30	1.843	1.451	1.765	1.961	2
31	2.0	1.686	1.882	1.941	2
32	2.02	1.843	2.255	1.922	2
33	1.961	1.745	2.235	2.039	2
34	2.02	1.922	2.196	2.078	2
35	1.98	1.784	2.118	2.039	2
36	1.725	1.627	1.961	1.961	2
37	1.941	1.647	1.941	1.941	2
38	2.02	1.745	1.98	1.902	2
39	2.0	1.824	1.922	1.902	2
40	2.0	1.804	2.039	1.941	2
41	2.039	1.804	2.078	1.98	2
42	2.02	1.824	2.118	2.039	2
43	2.039	1.725	2.098	2.02	2
44	2.157	1.627	2.0	1.941	2
45	2.039	1.627	1.902	1.863	2
46	1.824	1.667	1.902	1.941	2
47	1.941	1.863	1.98	1.941	2
48	2.0	1.922	2.157	2.078	2
49	1.863	1.882	2.078	2.176	2
50	2.02	1.941	2.078	2.118	2
51	1.98	2.02	2.0	2.039	2
52	1.922	1.98	2.216	1.941	2
53	1.882	1.922	2.294	1.98	2
54	2.0	2.02	1.941	2.02	2
55	1.902	1.824	1.863	2.0	2
56	1.784	2.0	2.275	2.059	2
57	1.922	2.137	2.471	2.098	2
58	2.157	2.196	2.137	2.098	2
59	2.216	2.0	1.941	1.941	2
