time	channel1	channel2	channel3	channel4	class
0	1.824	2.098	2.216	2.059	0
1	1.941	2.176	2.137	2.059	0
2	2.059	2.255	2.098	2.02	0
3	2.157	2.294	2.02	1.961	0
4	2.059	2.235	2.039	1.922	0
5	2.216	2.294	2.176	1.902	0
6	2.373	2.275	2.235	1.902	0
7	2.353	2.118	2.196	1.98	0
8	2.196	2.078	2.216	2.039	0
9	2.216	2.078	2.275	2.098	0
10	2.098	1.98	2.216	2.137	0
11	2.0	1.902	2.176	2.098	0
12	2.118	1.961	2.235	2.078	0
13	2.039	1.961	2.294	2.039	0
14	1.922	1.882	2.294	2.0	0
15	1.98	1.863	2.118	1.98	0
16	2.078	1.922	2.098	2.059	0
17	2.137	1.98	2.176	2.196	0
18	2.118	1.824	2.157	2.216	0
19	2.059	1.882	2.176	2.176	0
20	2.059	1.882	1.961	2.0	0
21	2.039	1.804	1.941	1.863	0
22	2.039	2.02	2.216	1.863	0
23	2.098	2.02	2.294	1.961	0
24	2.078	1.922	2.255	2.098	0
25	2.0	1.725	2.157	2.176	0
26	1.922	1.667	1.98	2.157	0
27	1.765	1.667	1.961	2.078	0
28	1.843	1.686	1.941	2.02	0
29	1.902	1.686	1.961	1.961	0
30	2.059	1.745	2.039	1.941	0
31	2.157	1.784	2.078	1.961	0
32	2.059	1.667	2.059	1.98	0
33	1.941	1.745	2.098	2.078	0
34	1.686	1.824	2.118	2.118	0
35	1.647	1.902	2.098	2.157	0
36	1.843	2.0	2.098	2.137	0
37	2.0	1.98	2.098	2.039	0
38	2.059	2.0	2.098	1.882	0
39	2.098	1.941	2.0	1.725	0
40	1.922	1.922	2.0	1.686	0
41	1.922	2.059	2.176	1.882	0
42	1.941	1.941	2.137	2.059	0
43	1.824	1.804	2.02	2.157	0
44	1.824	1.745	2.059	2.137	0
45	1.902	1.765	2.118	2.039	0
46	1.804	1.902	2.118	1.922	0
47	1.843	1.922	2.078	1.882	0
48	2.059	1.98	2.098	1.902	0
49	2.176	2.02	2.137	1.941	0
50	2.059	2.0	2.059	1.961	0
51	1.863	1.922	2.059	2.059	0
52	1.882	2.235	2.098	2.157	0
53	1.784	2.294	2.176	2.176	0
54	1.784	2.275	2.039	2.059	0
55	1.922	2.157	1.941	1.882	0
56	2.196	2.118	2.0	1.824	0
57	2.353	1.941	2.02	1.784	0
58	2.275	1.686	1.941	1.882	0
59	2.118	1.745	2.02	2.02	0
60	1.882	1.863	2.118	2.157	0
61	1.667	1.882	2.157	2.216	0
62	1.627	1.804	2.078	2.157	0
63	1.882	1.902	2.078	2.039	0
64	2.314	1.941	2.294	2.039	0
65	2.451	1.843	2.294	2.039	0
66	2.275	1.451	1.863	1.941	0
67	2.039	1.392	1.627	1.941	0
68	1.902	1.686	1.98	2.0	0
69	1.902	1.824	2.314	2.118	0
70	1.961	1.98	2.275	2.118	0
71	2.059	1.941	2.176	2.02	0
72	2.059	2.118	2.157	1.941	0
73	2.176	2.078	2.098	1.902	0
