time	channel1	channel2	channel3	channel4	class
0	2.059	1.961	2.157	1.922	3
1	1.961	1.941	2.078	1.941	3
2	1.941	1.843	2.02	1.922	3
3	1.922	1.784	2.0	1.902	3
4	1.941	1.824	2.02	1.863	3
5	1.961	1.863	2.039	1.863	3
6	1.941	1.882	2.039	1.902	3
7	1.902	1.922	2.078	1.961	3
8	1.961	1.902	2.039	1.98	3
9	1.941	1.882	2.039	1.941	3
10	1.902	1.902	2.039	1.961	3
11	1.922	1.902	2.039	1.941	3
12	1.902	1.863	2.0	1.941	3
13	1.902	1.863	1.98	1.961	3
14	1.941	1.843	2.02	1.961	3
15	1.961	1.863	2.039	1.98	3
16	1.902	1.922	2.098	1.961	3
17	1.98	1.902	2.078	1.98	3
18	1.902	1.824	2.02	1.941	3
19	1.961	1.824	2.02	1.922	3
20	1.961	1.863	2.039	1.882	3
21	1.961	1.843	2.039	1.882	3
22	1.941	1.843	2.039	1.941	3
23	1.961	1.863	2.039	1.961	3
24	1.961	1.902	2.059	2.02	3
25	1.902	1.922	2.078	2.0	3
26	1.961	1.902	2.039	1.961	3
27	1.882	1.863	2.0	1.961	3
28	1.922	1.882	2.0	1.941	3
29	1.922	1.843	2.02	1.961	3
30	1.922	1.922	2.078	2.02	3
31	1.941	1.941	2.078	2.039	3
32	1.961	1.882	2.02	2.0	3
33	2.02	1.843	2.078	1.961	3
34	2.098	1.902	2.098	1.941	3
35	1.961	1.843	2.078	1.941	3
36	1.961	1.863	2.059	1.941	3
37	1.961	1.882	2.078	1.941	3
38	2.0	1.882	2.078	1.961	3
39	1.961	1.863	2.059	1.961	3
40	1.961	1.863	2.039	1.941	3
41	1.98	1.882	2.039	1.941	3
42	1.961	1.941	2.039	1.98	3
43	1.98	1.902	2.059	1.98	3
44	1.922	1.863	2.039	1.98	3
45	1.961	1.902	2.02	1.961	3
46	1.941	1.882	2.0	1.941	3
47	1.961	1.902	2.02	1.961	3
48	1.961	1.902	2.039	1.98	3
49	1.961	1.824	2.0	2.0	3
50	1.941	1.843	2.02	2.0	3
51	2.02	1.922	2.098	1.941	3
52	1.961	1.843	2.039	1.922	3
53	1.941	1.843	2.039	1.922	3
54	1.961	1.843	2.039	1.922	3
55	1.98	1.804	2.0	1.941	3
56	1.961	1.863	2.02	1.922	3
57	1.941	1.843	2.02	1.941	3
58	1.922	1.882	2.039	1.902	3
59	1.902	1.863	2.0	1.961	3
60	1.961	1.843	1.98	1.941	3
61	1.922	1.863	2.02	1.961	3
62	1.941	1.902	2.0	1.961	3
63	1.922	1.863	1.98	1.98	3
64	1.922	1.902	2.02	1.98	3
65	1.941	1.902	2.039	2.0	3
66	1.961	1.882	2.02	1.98	3
67	1.941	1.863	2.059	1.941	3
68	1.961	1.882	2.078	1.922	3
69	1.922	1.843	2.02	1.941	3
70	1.961	1.863	2.039	1.961	3
71	1.961	1.863	2.039	1.941	3
72	1.98	1.863	2.039	1.922	3
73	1.941	1.882	2.039	1.922	3
74	1.941	1.882	2.039	1.922	3
75	1.941	1.882	2.059	1.922	3
76	1.922	1.902	2.039	1.961	3
77	1.961	1.902	2.0	1.98	3
78	1.922	1.863	1.961	1.961	3
79	1.941	1.882	1.98	1.941	3
80	1.941	1.902	2.0	1.961	3
81	1.941	1.902	2.02	2.0	3
82	1.941	1.882	2.0	2.0	3
83	1.961	1.882	2.0	1.961	3
84	2.0	1.882	2.039	1.922	3
85	2.059	1.922	2.078	1.922	3
86	1.941	1.843	2.039	1.941	3
87	1.961	1.843	2.02	1.98	3
88	1.961	1.843	2.02	1.961	3
89	1.961	1.824	2.02	1.941	3
90	1.961	1.863	2.039	1.902	3
91	1.961	1.863	2.02	1.902	3
92	1.941	1.843	1.98	1.882	3
93	1.98	1.882	2.02	1.902	3
94	1.98	1.902	2.02	1.922	3
95	1.882	1.863	2.02	1.961	3
96	1.922	1.902	2.0	2.0	3
97	1.941	1.882	2.0	1.98	3
98	1.941	1.902	2.0	1.98	3
99	1.961	1.882	2.02	1.961	3
100	1.98	1.882	2.039	1.941	3
101	2.0	1.902	2.098	1.922	3
102	2.098	1.941	2.157	1.98	3
103	1.961	1.902	2.078	1.961	3
104	1.941	1.843	2.059	1.961	3
105	1.961	1.824	2.02	1.941	3
106	2.0	1.882	2.039	1.902	3
