time	channel1	channel2	channel3	channel4	class
0	1.961	1.863	2.0	1.902	5
1	1.922	1.843	2.0	1.922	5
2	1.961	1.863	2.02	1.941	5
3	1.941	1.863	2.02	1.941	5
4	1.961	1.902	2.039	1.961	5
5	1.961	1.902	2.0	1.961	5
6	1.961	1.941	2.02	2.0	5
7	1.98	1.902	2.02	1.961	5
8	1.98	1.843	2.02	1.961	5
9	2.02	1.824	2.059	1.922	5
10	2.078	1.902	2.078	1.902	5
11	1.961	1.863	2.02	1.941	5
12	1.941	1.843	2.039	1.941	5
13	1.98	1.863	2.039	1.941	5
14	2.0	1.922	2.039	1.922	5
15	2.02	1.902	2.039	1.902	5
16	1.961	1.922	2.02	1.922	5
17	1.961	1.902	2.059	1.882	5
18	1.961	1.882	2.02	1.961	5
19	1.941	1.863	2.039	1.98	5
20	1.941	1.882	2.0	2.0	5
21	1.98	1.922	2.02	1.98	5
22	1.941	1.922	2.0	2.02	5
23	1.941	1.922	2.0	2.0	5
24	1.961	1.902	2.02	1.98	5
25	1.961	1.882	2.02	1.98	5
26	2.0	1.902	2.078	1.961	5
27	2.078	1.902	2.039	1.961	5
28	1.961	1.863	2.02	1.941	5
29	1.961	1.882	2.02	1.961	5
30	1.98	1.882	2.039	1.941	5
31	1.98	1.863	2.039	1.941	5
32	1.961	1.863	2.039	1.941	5
33	1.98	1.843	2.039	1.941	5
34	1.961	1.863	2.02	1.98	5
35	1.902	1.863	2.039	1.98	5
36	1.98	1.863	2.02	1.98	5
37	1.941	1.843	1.98	1.98	5
38	1.961	1.843	2.0	1.98	5
39	1.941	1.863	1.98	1.98	5
40	1.941	1.843	2.0	2.0	5
41	1.941	1.843	2.0	2.0	5
42	1.961	1.863	2.039	1.98	5
43	1.98	1.843	2.078	1.941	5
44	1.98	1.882	2.059	1.961	5
45	1.922	1.784	2.0	1.98	5
46	1.922	1.804	2.039	1.961	5
47	1.961	1.824	2.039	1.961	5
48	1.98	1.843	2.039	1.941	5
49	1.961	1.863	2.078	1.941	5
50	1.961	1.882	2.039	1.961	5
51	1.922	1.902	2.02	2.0	5
52	1.941	1.922	2.02	1.98	5
53	1.941	1.882	2.039	1.98	5
54	1.922	1.843	2.02	1.98	5
55	1.941	1.882	2.02	2.0	5
56	1.922	1.882	2.0	1.98	5
57	1.922	1.882	2.02	2.0	5
58	1.922	1.902	2.059	2.0	5
59	1.941	1.882	2.039	1.98	5
60	1.98	1.882	2.059	1.941	5
61	1.98	1.922	2.098	1.941	5
62	1.941	1.882	2.059	1.941	5
63	1.922	1.863	2.039	1.941	5
64	1.941	1.882	2.039	1.941	5
65	1.961	1.863	2.039	1.922	5
66	1.961	1.863	2.059	1.922	5
67	1.961	1.863	2.039	1.922	5
68	1.922	1.863	2.02	1.961	5
69	1.902	1.882	2.039	1.98	5
70	1.961	1.882	2.039	1.98	5
71	1.922	1.863	2.02	1.98	5
72	1.922	1.824	2.02	1.98	5
73	1.902	1.824	1.98	1.98	5
74	1.922	1.843	2.02	1.98	5
75	1.961	1.843	2.02	1.961	5
76	1.961	1.882	2.039	1.98	5
77	1.961	1.941	2.098	1.961	5
78	2.059	1.941	2.078	1.961	5
79	1.941	1.784	2.0	1.941	5
80	1.961	1.804	2.02	1.941	5
81	1.961	1.863	2.078	1.941	5
82	1.98	1.902	2.078	1.941	5
83	1.961	1.882	2.059	1.941	5
84	1.961	1.882	2.039	1.941	5
85	1.941	1.882	2.02	1.941	5
86	1.922	1.882	2.039	1.941	5
