time	channel1	channel2	channel3	channel4	class
0	2.078	2.275	2.216	2.157	4
1	1.941	1.98	2.157	2.118	4
2	2.255	2.118	2.137	2.098	4
3	2.118	2.118	2.118	2.098	4
4	2.196	2.157	2.118	2.098	4
5	2.176	2.118	2.137	2.098	4
6	2.255	2.098	2.137	2.098	4
7	2.176	2.039	2.118	2.098	4
8	2.235	2.078	2.098	2.098	4
9	2.118	2.118	2.157	2.098	4
10	2.02	1.961	2.157	2.098	4
11	2.098	2.0	2.137	2.098	4
12	2.118	2.098	2.137	2.118	4
13	2.157	2.098	2.137	2.137	4
14	2.196	2.176	2.196	2.176	4
15	2.157	2.059	2.216	2.196	4
16	2.216	2.078	2.137	2.137	4
17	2.137	2.216	2.157	2.118	4
18	2.039	1.941	2.157	2.118	4
19	2.255	2.157	2.118	2.137	4
20	2.196	2.255	2.118	2.118	4
21	2.059	2.137	2.137	2.098	4
22	2.039	1.961	2.137	2.098	4
23	2.098	2.059	2.137	2.098	4
24	2.118	2.078	2.098	2.118	4
25	2.059	2.098	2.098	2.098	4
26	2.078	2.137	2.137	2.098	4
27	2.0	2.078	2.157	2.098	4
28	2.039	2.078	2.118	2.098	4
29	2.02	2.098	2.176	2.157	4
30	2.118	2.157	2.196	2.216	4
31	2.196	2.216	2.196	2.137	4
32	2.157	2.098	2.157	2.137	4
33	2.078	2.098	2.137	2.157	4
34	2.039	2.275	2.137	2.098	4
35	2.255	2.0	2.176	2.098	4
36	2.235	2.118	2.137	2.098	4
37	2.176	2.216	2.118	2.118	4
38	2.118	2.157	2.118	2.098	4
39	2.098	2.059	2.137	2.098	4
40	2.137	2.137	2.137	2.078	4
41	2.098	2.098	2.118	2.078	4
42	2.059	2.078	2.118	2.098	4
43	2.059	2.157	2.157	2.098	4
44	2.039	2.118	2.157	2.098	4
45	2.118	2.059	2.137	2.118	4
46	2.216	2.176	2.196	2.157	4
47	2.235	2.235	2.216	2.176	4
48	2.353	2.157	2.157	2.118	4
49	2.137	2.118	2.137	2.118	4
50	2.02	2.098	2.118	2.118	4
51	2.098	2.275	2.157	2.118	4
52	2.118	2.02	2.157	2.118	4
53	2.255	2.137	2.137	2.098	4
54	2.255	2.196	2.118	2.098	4
55	2.176	2.137	2.137	2.098	4
56	2.118	2.118	2.137	2.098	4
57	2.176	2.137	2.137	2.098	4
58	2.255	2.118	2.118	2.098	4
59	2.216	2.098	2.137	2.118	4
60	2.157	2.137	2.176	2.118	4
61	2.098	2.196	2.216	2.176	4
62	2.118	2.137	2.216	2.196	4
63	2.059	2.157	2.176	2.157	4
64	2.059	2.137	2.157	2.157	4
65	2.157	2.157	2.157	2.137	4
66	2.275	2.137	2.137	2.137	4
67	2.196	2.098	2.137	2.118	4
68	2.157	2.216	2.176	2.137	4
69	2.0	2.0	2.196	2.137	4
70	2.216	2.196	2.137	2.137	4
71	2.235	2.176	2.137	2.118	4
72	2.176	2.137	2.157	2.118	4
73	2.176	2.118	2.176	2.118	4
74	2.059	2.118	2.157	2.118	4
75	2.157	2.137	2.137	2.118	4
76	2.098	2.098	2.137	2.098	4
77	2.294	2.137	2.196	2.118	4
78	2.294	2.118	2.176	2.137	4
79	2.255	2.078	2.137	2.118	4
80	2.118	2.137	2.137	2.118	4
81	2.0	2.137	2.157	2.118	4
82	2.039	2.176	2.176	2.137	4
83	2.059	2.118	2.157	2.157	4
84	2.098	2.118	2.118	2.137	4
85	2.118	2.255	2.157	2.118	4
86	1.98	2.059	2.196	2.118	4
87	2.314	2.157	2.157	2.157	4
88	2.255	2.196	2.137	2.118	4
89	2.255	2.157	2.137	2.118	4
90	2.059	2.118	2.176	2.098	4
91	2.039	2.118	2.176	2.118	4
92	2.02	2.098	2.137	2.137	4
93	2.059	2.078	2.118	2.118	4
94	1.941	2.176	2.176	2.098	4
95	2.078	2.137	2.196	2.118	4
96	2.078	2.137	2.157	2.098	4
97	2.137	2.098	2.137	2.118	4
98	2.078	2.098	2.137	2.118	4
99	2.059	2.098	2.137	2.098	4
100	2.176	2.078	2.137	2.098	4
101	2.157	2.098	2.118	2.098	4
102	2.118	2.157	2.157	2.098	4
103	2.118	2.02	2.176	2.098	4
104	2.137	2.176	2.137	2.118	4
105	2.078	2.216	2.137	2.137	4
106	2.098	2.216	2.196	2.157	4
107	2.137	2.157	2.216	2.176	4
108	2.137	2.157	2.157	2.078	4
109	2.235	2.137	2.137	2.078	4
110	2.098	2.0	2.118	2.078	4
111	2.039	1.98	2.176	2.078	4
112	2.118	2.118	2.157	2.098	4
113	2.098	2.176	2.118	2.098	4
114	2.137	2.059	2.118	2.078	4
115	2.118	2.0	2.137	2.098	4
116	2.294	2.196	2.216	2.137	4
117	2.235	2.157	2.137	2.098	4
118	2.196	2.137	2.137	2.157	4
119	2.255	2.137	2.216	2.157	4
120	2.294	2.098	2.275	2.157	4
121	2.255	2.373	2.235	2.216	4
122	2.157	2.235	2.176	2.118	4
123	2.275	2.157	2.157	2.098	4
124	2.118	2.176	2.157	2.098	4
125	2.059	2.176	2.157	2.098	4
126	2.118	2.118	2.118	2.098	4
127	2.039	2.0	2.118	2.098	4
128	2.02	2.098	2.137	2.098	4
129	2.02	2.255	2.157	2.098	4
130	1.922	1.902	2.157	2.098	4
131	1.902	1.824	2.157	2.098	4
132	2.059	1.961	2.118	2.098	4
133	2.118	2.333	2.118	2.078	4
134	2.235	2.294	2.118	2.078	4
135	2.176	2.02	2.157	2.118	4
136	2.157	2.078	2.216	2.176	4
137	2.118	2.196	2.216	2.118	4
138	2.176	2.412	2.176	2.137	4
139	2.118	2.176	2.157	2.137	4
140	2.098	2.078	2.118	2.078	4
141	2.176	2.157	2.137	2.078	4
142	2.255	2.235	2.118	2.078	4
143	2.431	2.137	2.118	2.078	4
144	2.392	2.157	2.098	2.098	4
145	2.451	2.373	2.157	2.098	4
146	2.314	2.314	2.157	2.176	4
147	2.196	2.176	2.196	2.137	4
148	2.235	2.098	2.157	2.137	4
149	2.176	2.02	2.157	2.098	4
150	2.235	2.078	2.157	2.098	4
151	2.255	2.0	2.176	2.118	4
152	2.235	2.059	2.137	2.137	4
153	2.235	2.216	2.137	2.118	4
154	2.02	2.059	2.176	2.098	4
155	2.196	1.843	2.196	2.157	4
156	2.314	2.0	2.216	2.118	4
157	2.157	1.765	2.216	2.078	4
158	2.059	1.647	2.216	2.039	4
159	1.941	1.549	2.216	2.02	4
160	2.118	1.863	2.118	2.039	4
161	2.196	2.314	2.078	2.059	4
162	2.118	2.157	2.196	2.098	4
163	2.137	1.765	2.176	2.039	4
164	2.118	1.745	2.137	2.039	4
165	2.137	2.039	2.137	2.059	4
166	2.137	2.078	2.137	2.059	4
167	2.078	2.431	2.098	2.059	4
168	1.961	2.333	2.157	2.078	4
169	2.0	2.0	2.137	2.059	4
170	2.098	2.275	2.118	2.039	4
171	1.961	2.255	2.137	2.059	4
172	2.157	2.078	2.157	2.078	4
173	2.157	2.098	2.157	2.176	4
174	2.137	2.333	2.157	2.118	4
175	2.216	2.765	2.176	2.118	4
176	2.176	2.451	2.196	2.098	4
177	1.941	1.882	2.196	2.039	4
178	2.118	1.471	2.216	2.0	4
179	2.176	1.647	2.176	1.98	4
180	2.157	1.412	2.314	1.98	4
181	2.235	1.667	2.275	1.961	4
182	2.176	2.176	2.157	1.98	4
183	2.176	2.118	2.137	2.02	4
184	2.49	3.059	2.118	2.078	4
185	2.078	2.941	2.157	2.059	4
186	1.98	1.353	2.137	2.02	4
187	2.0	1.608	2.137	2.02	4
188	2.196	1.922	2.255	2.059	4
189	2.235	2.059	2.49	2.098	4
190	2.373	2.431	2.431	2.157	4
191	2.333	2.804	2.059	2.118	4
192	2.078	2.902	1.961	2.137	4
193	1.882	3.0	1.961	2.176	4
194	1.882	2.765	2.118	2.196	4
195	2.039	2.863	2.235	2.196	4
196	1.961	2.157	2.333	2.196	4
197	2.059	1.843	2.157	2.176	4
198	2.314	2.373	1.98	2.176	4
199	2.078	2.333	1.941	2.176	4
200	2.02	2.667	1.961	2.157	4
201	1.882	2.588	1.961	2.118	4
202	2.02	2.392	2.0	2.098	4
203	2.098	2.137	2.098	2.118	4
204	2.235	2.216	2.059	2.118	4
205	2.118	1.686	2.059	2.039	4
206	2.098	1.882	2.039	2.059	4
207	2.176	2.412	2.059	2.059	4
208	2.118	1.706	2.098	2.039	4
209	1.98	1.137	2.059	1.98	4
210	1.961	2.039	2.059	1.98	4
211	1.804	1.765	2.098	1.961	4
212	2.098	2.0	2.137	1.98	4
213	2.216	2.098	2.216	2.0	4
214	2.216	2.078	2.059	2.0	4
215	2.157	2.745	2.039	2.02	4
216	2.216	2.804	2.078	2.059	4
217	2.118	2.157	2.235	2.118	4
218	2.333	2.431	2.118	2.118	4
219	2.196	2.49	2.098	2.098	4
220	2.098	1.725	2.078	2.098	4
221	2.078	2.078	2.098	2.098	4
222	2.118	2.373	2.118	2.137	4
223	2.431	2.627	2.118	2.157	4
224	2.588	2.765	2.235	2.157	4
225	2.157	1.686	2.294	2.137	4
226	2.235	1.549	2.176	2.137	4
227	2.059	2.51	2.078	2.137	4
228	2.02	3.216	2.078	2.137	4
229	1.922	3.176	2.118	2.176	4
230	1.922	1.686	2.196	2.098	4
231	2.235	0.647	2.176	2.039	4
232	2.216	0.647	2.137	1.98	4
233	2.118	0.902	2.137	1.98	4
234	2.118	1.706	2.098	2.02	4
235	2.059	2.314	2.098	2.039	4
236	1.843	1.922	2.098	2.059	4
237	2.02	2.196	2.176	2.176	4
238	2.157	2.353	2.118	2.118	4
239	2.314	2.333	2.137	2.118	4
240	2.118	2.0	2.255	2.078	4
241	2.235	1.02	2.451	2.118	4
242	2.373	1.275	2.235	2.118	4
243	1.961	2.0	2.098	2.118	4
244	2.176	2.608	2.098	2.098	4
245	2.451	2.941	2.098	2.098	4
246	2.49	2.353	2.118	2.098	4
247	2.392	2.275	2.196	2.137	4
248	2.02	1.647	2.235	2.137	4
249	2.176	1.667	2.137	2.098	4
250	2.039	2.333	2.157	2.157	4
251	2.0	1.922	2.098	2.078	4
252	2.078	1.941	2.098	2.059	4
253	2.118	2.118	2.118	2.039	4
254	2.02	2.157	2.098	2.059	4
255	2.314	2.843	2.098	2.059	4
256	2.49	2.922	2.255	2.137	4
257	2.216	1.804	2.412	2.118	4
258	1.98	1.51	2.196	2.118	4
259	1.98	2.098	2.078	2.118	4
260	1.784	2.843	2.118	2.098	4
261	2.059	2.863	2.118	2.078	4
262	2.059	2.373	2.196	2.118	4
263	2.098	1.882	2.196	2.157	4
264	2.098	2.098	2.176	2.157	4
265	2.059	1.725	2.157	2.137	4
266	2.216	1.843	2.098	2.118	4
267	2.176	2.275	2.098	2.157	4
268	1.882	1.882	2.235	2.196	4
269	2.078	2.275	2.098	2.157	4
270	1.98	2.0	2.078	2.098	4
271	2.098	2.392	2.137	2.098	4
272	2.333	2.235	2.412	2.118	4
273	2.098	0.961	2.451	2.137	4
