time	channel1	channel2	channel3	channel4	class
0	1.863	1.863	2.275	1.725	3
1	1.98	1.667	2.255	1.745	3
2	2.235	2.039	1.98	1.765	3
3	2.157	2.451	1.902	1.765	3
4	2.196	2.353	2.0	1.745	3
5	2.196	2.471	2.0	1.745	3
6	2.098	2.314	2.157	1.745	3
7	2.098	2.392	2.118	1.745	3
8	2.0	2.431	1.961	1.745	3
9	1.98	2.412	1.902	1.725	3
10	1.961	2.373	1.863	1.725	3
11	2.02	2.392	1.941	1.725	3
12	1.961	2.235	2.196	1.725	3
13	2.059	2.314	2.216	1.725	3
14	2.078	2.333	2.255	1.725	3
15	2.235	2.098	2.255	1.745	3
16	2.0	1.765	2.176	1.745	3
17	2.078	1.882	2.039	1.765	3
18	2.078	2.373	1.804	1.745	3
19	2.137	2.686	1.765	1.765	3
20	2.039	2.353	2.118	1.765	3
21	2.353	1.471	2.549	1.745	3
22	2.51	1.373	2.49	1.745	3
23	2.471	1.98	2.333	1.765	3
24	2.333	2.137	2.039	1.784	3
25	2.275	2.333	1.902	1.784	3
26	2.235	2.118	1.941	1.765	3
27	2.176	1.745	2.078	1.725	3
28	2.314	1.98	2.255	1.725	3
29	2.235	1.706	2.275	1.725	3
30	2.137	1.627	2.235	1.745	3
31	1.98	1.51	2.627	1.745	3
32	1.902	1.51	2.451	1.765	3
33	1.843	1.882	2.137	1.784	3
34	2.02	2.51	2.02	1.784	3
35	2.098	2.255	2.216	1.804	3
36	2.157	2.137	2.196	1.765	3
37	2.529	2.745	1.843	1.804	3
38	2.353	1.863	2.137	1.804	3
39	2.118	1.529	2.373	1.824	3
40	2.039	2.353	2.275	1.863	3
41	2.157	2.882	2.098	1.882	3
42	2.255	2.667	2.157	1.843	3
43	2.392	2.863	2.078	1.784	3
44	2.255	2.706	1.863	1.804	3
45	2.0	2.706	1.804	1.765	3
46	2.059	2.471	1.922	1.765	3
47	2.255	2.588	1.98	1.745	3
48	2.235	2.588	1.98	1.784	3
49	2.137	2.392	2.176	1.765	3
50	2.157	2.196	2.392	1.804	3
51	2.255	1.706	2.373	1.765	3
52	2.255	1.922	2.118	1.765	3
53	2.157	2.216	1.98	1.784	3
54	2.216	2.333	1.941	1.784	3
55	2.588	2.882	1.765	1.784	3
56	2.235	3.039	2.02	1.784	3
57	2.137	2.0	2.235	1.784	3
58	1.98	1.431	2.333	1.784	3
59	2.039	1.569	2.275	1.765	3
60	2.098	2.059	2.196	1.765	3
61	1.882	2.078	2.098	1.745	3
62	1.922	2.059	2.02	1.745	3
63	1.882	1.745	2.216	1.745	3
64	1.784	1.588	2.216	1.784	3
65	1.824	2.098	2.039	1.745	3
66	1.961	2.118	1.98	1.745	3
67	1.961	2.176	2.078	1.745	3
68	2.078	2.039	2.216	1.745	3
69	2.157	2.039	2.118	1.765	3
70	2.137	2.078	2.235	1.745	3
71	1.961	1.706	2.353	1.745	3
72	2.49	1.588	2.255	1.706	3
73	2.098	2.039	2.078	1.706	3
74	2.0	2.275	2.059	1.765	3
75	1.98	1.902	2.216	1.765	3
76	2.02	1.98	2.216	1.745	3
77	2.137	2.176	2.216	1.745	3
78	2.157	2.235	2.196	1.784	3
79	2.078	2.0	2.176	1.745	3
80	2.039	1.882	2.216	1.725	3
81	1.98	2.039	2.235	1.725	3
82	2.059	2.078	2.255	1.745	3
83	2.02	1.98	2.216	1.745	3
84	2.039	2.039	2.216	1.765	3
85	2.02	1.98	2.216	1.804	3
86	1.98	1.902	2.235	1.784	3
87	1.961	1.98	2.235	1.784	3
88	1.882	2.02	2.255	1.784	3
89	2.137	1.647	2.373	1.784	3
90	1.941	1.706	2.333	1.765	3
91	2.078	2.255	2.098	1.804	3
92	2.118	2.255	2.0	1.804	3
93	2.118	1.922	2.059	1.784	3
94	2.137	2.039	2.255	1.765	3
95	2.137	2.118	2.216	1.765	3
96	1.922	1.922	2.137	1.765	3
97	1.961	2.02	2.137	1.745	3
98	2.059	2.176	2.235	1.745	3
99	2.118	2.333	2.235	1.784	3
100	1.98	2.039	2.118	1.804	3
101	2.059	2.098	2.098	1.745	3
102	2.412	2.392	2.176	1.765	3
103	2.431	2.588	2.137	1.784	3
104	2.333	2.235	2.078	1.824	3
105	2.353	2.118	2.118	1.784	3
106	2.471	2.02	2.235	1.745	3
107	2.49	2.157	2.059	1.765	3
108	2.431	2.451	2.02	1.804	3
109	2.176	2.196	2.02	1.824	3
110	2.157	2.098	2.216	1.765	3
111	2.294	2.255	2.51	1.765	3
112	2.176	1.941	2.412	1.765	3
113	2.0	1.765	2.176	1.765	3
114	1.902	1.667	2.078	1.745	3
115	1.863	2.0	1.882	1.725	3
116	1.882	2.471	1.765	1.725	3
117	1.882	1.804	2.157	1.706	3
118	1.882	1.686	2.353	1.686	3
119	1.961	1.902	2.294	1.686	3
120	2.176	2.255	2.216	1.725	3
121	2.078	2.039	2.02	1.745	3
122	2.039	2.196	1.922	1.745	3
123	2.137	2.098	1.941	1.725	3
124	2.333	2.216	1.961	1.706	3
125	2.431	2.608	2.118	1.725	3
126	2.275	2.333	2.137	1.745	3
127	2.275	2.235	2.039	1.765	3
128	2.314	2.333	2.039	1.765	3
129	2.392	2.333	2.118	1.804	3
130	2.255	2.275	2.098	1.784	3
131	2.235	2.137	2.118	1.784	3
132	2.157	2.392	2.039	1.784	3
133	2.098	2.686	2.039	1.804	3
134	1.98	2.392	2.078	1.804	3
135	2.098	2.235	2.137	1.804	3
136	2.216	2.333	2.176	1.804	3
137	2.235	2.196	2.294	1.804	3
138	2.451	2.157	2.333	1.882	3
139	2.451	2.235	2.255	1.863	3
140	2.49	2.039	2.137	1.824	3
141	2.373	1.961	2.039	1.784	3
142	2.196	2.529	1.824	1.765	3
143	2.0	2.49	2.078	1.804	3
144	2.02	1.882	2.294	1.784	3
145	2.137	2.0	2.294	1.765	3
146	2.333	1.902	2.176	1.765	3
147	2.314	2.098	2.118	1.765	3
148	2.333	2.235	2.098	1.745	3
149	2.255	2.039	2.078	1.765	3
150	2.176	1.922	2.157	1.765	3
151	2.098	1.902	2.314	1.745	3
152	2.039	1.941	2.333	1.745	3
153	2.216	2.059	2.235	1.765	3
154	2.353	2.039	2.137	1.784	3
155	2.51	2.137	1.98	1.804	3
156	2.275	2.294	1.863	1.843	3
157	1.98	2.0	2.137	1.784	3
158	2.333	2.118	2.314	1.765	3
159	2.196	2.039	2.353	1.784	3
