time	channel1	channel2	channel3	channel4	class
0	2.137	1.98	2.196	2.118	2
1	2.196	2.039	2.196	2.176	2
2	2.216	2.157	2.235	2.176	2
3	2.176	2.02	2.176	2.157	2
4	2.098	1.745	2.157	2.118	2
5	2.137	1.549	2.157	2.078	2
6	2.059	1.686	2.137	2.059	2
7	2.235	1.902	2.137	2.039	2
8	2.118	1.98	2.216	2.059	2
9	2.176	2.098	2.157	2.137	2
10	2.078	2.078	2.157	2.078	2
11	2.078	2.039	2.157	2.059	2
12	2.098	2.196	2.157	2.059	2
13	2.039	2.157	2.137	2.098	2
14	1.961	1.882	2.137	2.098	2
15	2.098	2.039	2.137	2.098	2
16	2.078	2.157	2.157	2.098	2
17	2.098	2.51	2.196	2.118	2
18	2.118	2.804	2.216	2.255	2
19	2.176	2.314	2.157	2.294	2
20	2.098	2.196	2.196	2.216	2
21	2.137	1.843	2.255	2.216	2
22	2.157	1.98	2.137	2.216	2
23	2.098	2.373	2.098	2.196	2
24	2.118	2.843	2.059	2.176	2
25	2.118	2.706	2.118	2.196	2
26	2.137	2.353	2.176	2.176	2
27	2.118	2.255	2.118	2.196	2
28	2.039	1.706	2.137	2.137	2
29	2.098	1.176	2.157	2.078	2
30	2.255	1.118	2.137	2.078	2
31	2.176	1.137	2.176	2.078	2
32	2.216	1.373	2.216	2.059	2
33	2.196	1.843	2.216	2.059	2
34	2.098	2.588	2.196	2.059	2
35	2.078	3.157	2.078	2.098	2
36	2.078	3.02	2.098	2.157	2
37	2.078	1.941	2.078	2.196	2
38	2.078	1.784	2.157	2.137	2
39	2.02	1.529	2.216	2.078	2
40	2.235	2.176	2.118	2.078	2
41	2.255	2.569	2.118	2.137	2
42	2.196	2.588	2.157	2.196	2
43	2.078	2.235	2.176	2.176	2
44	2.216	2.471	2.059	2.137	2
45	2.157	3.51	2.0	2.137	2
46	2.098	3.157	2.078	2.196	2
47	1.863	2.137	2.216	2.196	2
48	1.745	1.314	2.235	2.157	2
49	2.039	1.275	2.157	2.039	2
50	2.333	0.941	2.137	1.961	2
51	2.059	1.176	2.157	1.98	2
52	1.98	1.569	2.157	2.0	2
53	1.98	0.804	2.314	1.961	2
54	2.255	0.882	2.294	1.941	2
55	2.294	2.333	2.157	2.059	2
56	2.157	2.569	2.216	2.235	2
57	2.098	2.627	2.235	2.294	2
58	2.02	2.02	2.255	2.176	2
59	2.039	2.098	2.196	2.176	2
60	2.118	2.941	2.137	2.196	2
61	2.176	2.804	2.098	2.255	2
62	2.294	2.627	2.235	2.373	2
63	2.275	2.647	2.137	2.412	2
64	2.255	3.588	2.0	2.392	2
65	2.255	3.725	1.882	2.373	2
66	2.275	3.294	1.961	2.412	2
67	2.333	3.137	2.078	2.392	2
68	2.176	3.51	2.098	2.373	2
69	2.294	3.529	2.039	2.353	2
70	2.157	4.02	2.078	2.373	2
71	2.059	2.863	2.216	2.373	2
72	2.196	2.588	2.137	2.333	2
73	1.98	1.961	2.0	2.314	2
74	2.078	2.294	1.902	2.235	2
75	2.078	2.863	1.902	2.176	2
76	2.078	2.275	2.098	2.118	2
77	2.078	1.863	2.314	2.059	2
78	2.118	1.529	2.275	2.059	2
79	2.196	1.373	2.196	1.98	2
