time	channel1	channel2	channel3	channel4	class
0	2.039	1.941	2.118	1.843	2
1	2.02	1.941	2.157	1.824	2
2	2.0	1.941	2.078	1.804	2
3	1.961	1.961	2.098	1.765	2
4	1.98	2.02	2.098	1.824	2
5	1.902	2.0	2.039	1.882	2
6	1.902	1.961	2.02	1.961	2
7	1.922	1.922	1.961	2.02	2
8	1.902	1.902	1.961	2.039	2
9	1.922	1.843	1.922	2.059	2
10	1.902	1.804	1.961	2.098	2
11	1.961	1.765	1.98	2.118	2
12	2.0	1.784	1.98	2.078	2
13	2.02	1.765	2.039	2.02	2
14	2.039	1.784	2.078	1.961	2
15	2.039	1.784	2.098	1.941	2
16	2.078	1.824	2.078	1.922	2
17	2.078	1.863	2.098	1.863	2
18	2.02	1.961	2.157	1.824	2
19	1.961	1.961	2.118	1.804	2
20	1.941	1.98	2.137	1.804	2
21	1.922	2.0	2.078	1.863	2
22	1.882	2.0	2.02	1.902	2
23	1.882	2.0	1.98	1.98	2
24	1.863	1.941	1.98	2.02	2
25	1.863	1.98	1.941	2.059	2
26	1.824	1.882	1.961	2.059	2
27	1.882	1.882	1.961	2.137	2
28	1.902	1.804	2.0	2.137	2
29	2.0	1.784	2.0	2.098	2
30	2.02	1.765	2.039	2.02	2
31	2.039	1.804	2.098	1.98	2
32	2.02	1.824	2.098	1.902	2
33	2.0	1.843	2.118	1.922	2
34	2.02	1.882	2.118	1.882	2
35	2.0	1.941	2.137	1.824	2
36	2.0	1.922	2.098	1.804	2
37	1.941	1.941	2.118	1.784	2
38	1.902	1.961	2.098	1.843	2
39	1.863	1.961	2.039	1.922	2
40	1.882	1.922	2.02	1.98	2
41	1.922	1.902	1.961	2.02	2
42	1.882	1.902	1.961	2.039	2
43	1.863	1.843	1.922	2.098	2
44	1.902	1.824	1.941	2.118	2
45	1.98	1.765	1.961	2.078	2
46	1.98	1.765	1.98	2.078	2
47	2.02	1.725	2.059	2.02	2
48	2.059	1.765	2.059	1.961	2
49	2.02	1.843	2.078	1.922	2
50	2.02	1.863	2.137	1.902	2
51	2.039	1.902	2.137	1.902	2
52	2.02	1.961	2.137	1.843	2
53	2.02	1.961	2.078	1.804	2
54	1.961	2.0	2.137	1.804	2
55	1.941	2.059	2.098	1.843	2
56	1.941	2.039	2.059	1.902	2
57	1.863	2.0	2.0	2.0	2
58	1.863	1.961	1.941	2.0	2
59	1.882	1.941	1.941	2.078	2
60	1.843	1.922	1.941	2.078	2
61	1.882	1.863	1.98	2.118	2
62	1.941	1.824	1.98	2.137	2
63	1.961	1.804	2.0	2.098	2
64	2.0	1.784	2.039	2.02	2
65	2.039	1.804	2.078	2.0	2
66	2.078	1.804	2.118	1.941	2
67	2.059	1.843	2.137	1.882	2
68	2.059	1.882	2.118	1.863	2
69	2.059	1.961	2.157	1.843	2
70	1.961	1.961	2.137	1.804	2
71	1.902	1.941	2.118	1.824	2
72	1.882	2.02	2.098	1.843	2
73	1.882	2.0	2.059	1.902	2
