time	channel1	channel2	channel3	channel4	class
0	1.961	2.0	2.02	2.078	5
1	1.961	2.078	2.078	2.098	5
2	1.98	1.961	1.961	2.02	5
3	1.941	1.961	1.961	2.02	5
4	1.922	1.961	1.98	2.059	5
5	1.922	1.941	1.961	2.02	5
6	1.941	1.961	1.941	2.039	5
7	1.961	2.0	1.98	2.078	5
8	1.941	2.0	1.922	2.039	5
9	1.922	1.941	1.922	2.039	5
10	1.961	1.941	1.902	1.98	5
11	1.961	1.882	1.882	2.02	5
12	2.0	1.922	1.882	2.02	5
13	2.02	1.941	1.902	2.02	5
14	2.0	1.961	1.863	2.039	5
15	2.0	1.922	1.843	2.0	5
16	1.98	1.922	1.863	2.02	5
17	2.0	2.0	1.882	2.078	5
18	1.98	2.059	1.882	2.098	5
19	2.0	1.941	1.784	2.02	5
20	1.98	1.98	1.784	2.02	5
21	1.922	1.961	1.824	2.039	5
22	1.922	1.941	1.804	2.02	5
23	1.941	1.922	1.804	2.039	5
24	1.961	1.98	1.824	2.078	5
25	1.961	2.0	1.784	2.02	5
26	1.922	1.98	1.745	2.0	5
27	1.922	1.922	1.765	2.02	5
28	1.961	1.882	1.765	1.98	5
29	2.0	1.922	1.745	1.98	5
30	2.0	1.941	1.784	2.0	5
31	1.98	1.961	1.804	2.039	5
32	1.98	1.941	1.765	2.02	5
33	1.961	1.941	1.784	2.0	5
34	1.941	2.039	1.804	2.078	5
35	1.98	2.0	1.843	2.059	5
36	1.961	1.941	1.745	2.0	5
37	1.941	1.941	1.745	2.02	5
38	1.922	1.941	1.784	2.039	5
39	1.922	1.961	1.824	2.039	5
40	1.922	1.961	1.824	2.059	5
41	1.941	1.98	1.804	2.059	5
42	1.961	2.0	1.745	2.0	5
43	1.941	1.882	1.725	2.0	5
44	1.922	1.961	1.824	2.02	5
45	1.922	1.882	1.824	2.0	5
46	1.98	1.922	1.804	2.02	5
47	2.0	1.941	1.804	2.02	5
48	2.0	1.98	1.784	2.02	5
49	1.941	1.98	1.784	2.02	5
50	1.941	1.902	1.804	2.02	5
51	1.961	1.961	1.824	2.078	5
52	1.961	2.098	1.863	2.059	5
53	1.941	1.98	1.804	2.02	5
54	1.961	1.98	1.804	2.02	5
55	1.902	1.961	1.824	2.039	5
56	1.882	1.98	1.843	2.039	5
57	1.902	1.961	1.824	2.039	5
58	1.922	2.039	1.804	2.059	5
59	1.922	1.961	1.843	2.039	5
60	1.882	1.922	1.824	2.059	5
61	1.961	1.863	1.843	2.02	5
62	1.941	1.824	1.843	2.02	5
63	1.961	1.922	1.882	2.059	5
64	1.98	1.961	1.824	2.02	5
65	2.0	2.0	1.824	2.02	5
66	1.961	1.98	1.824	2.02	5
67	1.922	1.902	1.863	2.02	5
68	1.961	1.863	1.902	2.098	5
69	1.941	2.0	1.941	2.137	5
70	1.961	1.961	1.824	2.039	5
71	1.961	1.98	1.863	2.039	5
72	1.902	1.98	1.902	2.059	5
73	1.902	1.941	1.902	2.059	5
74	1.902	1.941	1.882	2.078	5
75	1.941	1.98	1.882	2.078	5
76	1.941	1.98	1.902	2.098	5
77	1.922	1.882	1.882	2.039	5
78	1.902	1.941	1.863	2.02	5
79	1.961	1.882	1.882	2.0	5
80	1.961	1.922	1.863	2.02	5
81	1.98	1.941	1.863	2.02	5
82	2.0	1.98	1.882	2.039	5
83	1.941	1.941	1.882	2.039	5
84	1.961	1.941	1.882	2.0	5
85	1.961	2.0	1.961	2.078	5
86	1.941	2.0	1.961	2.078	5
87	1.941	1.961	1.863	2.039	5
88	1.922	1.941	1.843	2.039	5
89	1.941	1.941	1.882	2.039	5
90	1.922	1.98	1.882	2.039	5
91	1.922	1.922	1.922	2.059	5
92	1.941	1.98	1.902	2.059	5
93	1.941	1.98	1.882	2.039	5
94	1.902	1.961	1.882	2.039	5
95	1.961	1.941	1.902	2.039	5
96	1.941	1.843	1.882	2.0	5
97	1.961	1.902	1.882	2.02	5
98	2.0	1.922	1.882	2.0	5
99	2.0	1.941	1.882	2.02	5
100	1.961	1.961	1.882	2.039	5
101	1.941	1.902	1.902	2.02	5
102	1.961	1.902	2.0	2.078	5
103	1.961	2.02	1.961	2.098	5
104	1.941	1.961	1.882	2.039	5
105	1.941	1.941	1.902	2.039	5
106	1.922	1.941	1.902	2.059	5
107	1.922	1.961	1.902	2.02	5
108	1.922	1.941	1.922	2.059	5
109	1.98	2.0	1.922	2.059	5
110	1.922	1.961	1.902	2.059	5
111	1.902	1.941	1.863	2.039	5
112	1.961	1.882	1.882	2.0	5
113	1.941	1.902	1.882	2.0	5
114	1.961	1.922	1.922	2.02	5
115	1.98	1.941	1.902	2.02	5
116	1.98	1.961	1.863	2.02	5
117	1.961	1.961	1.863	1.98	5
118	1.941	1.941	1.882	2.0	5
119	1.961	1.98	1.922	2.078	5
120	1.941	2.0	1.961	2.098	5
121	1.961	1.98	1.902	2.059	5
122	1.941	1.961	1.882	2.039	5
123	1.922	1.961	1.902	2.059	5
124	1.902	1.941	1.882	2.039	5
125	1.922	1.922	1.902	2.078	5
126	1.941	2.039	1.902	2.078	5
127	1.941	2.0	1.902	2.02	5
128	1.961	1.98	1.882	2.02	5
129	1.882	1.922	1.863	2.039	5
130	1.961	1.882	1.863	2.0	5
131	2.0	1.922	1.863	2.0	5
132	1.98	1.941	1.843	2.02	5
