time	channel1	channel2	channel3	channel4	class
0	2.373	2.333	2.02	2.118	5
1	2.255	2.431	1.961	2.098	5
2	1.863	2.294	2.078	2.118	5
3	2.157	2.333	2.118	2.118	5
4	2.176	2.039	2.137	2.118	5
5	2.196	2.275	1.98	2.118	5
6	1.961	2.235	1.843	2.118	5
7	2.059	2.137	1.863	2.118	5
8	1.98	2.059	2.216	2.118	5
9	2.078	2.176	2.412	2.137	5
10	2.294	2.431	2.255	2.137	5
11	2.333	2.314	2.0	2.137	5
12	2.118	2.333	2.078	2.118	5
13	1.922	2.196	2.216	2.098	5
14	1.686	1.863	2.039	2.118	5
15	1.98	2.333	2.039	2.118	5
16	2.157	1.961	2.431	2.137	5
17	2.431	1.0	2.686	2.157	5
18	2.431	1.647	2.451	2.157	5
19	2.235	2.471	2.216	2.176	5
20	2.314	3.196	1.863	2.157	5
21	2.196	3.412	1.745	2.137	5
22	2.0	2.039	2.0	2.098	5
23	2.039	1.431	2.157	2.118	5
24	2.373	1.412	2.294	2.118	5
25	1.961	2.098	2.216	2.098	5
26	1.98	2.412	2.02	2.098	5
27	2.02	2.608	1.843	2.098	5
28	2.098	2.588	1.765	2.098	5
29	2.0	2.353	1.941	2.118	5
30	2.039	2.451	1.922	2.118	5
31	1.804	2.118	1.863	2.098	5
32	2.059	2.0	2.0	2.098	5
33	1.98	2.02	2.078	2.098	5
34	2.314	1.412	2.392	2.098	5
35	2.216	1.588	2.784	2.118	5
36	2.0	2.157	2.667	2.118	5
37	2.275	2.902	1.961	2.078	5
38	2.255	2.275	1.686	2.098	5
39	1.882	1.451	2.039	2.118	5
40	1.902	1.255	2.392	2.098	5
41	2.176	2.235	2.176	2.078	5
42	2.059	3.039	2.078	2.098	5
43	1.961	2.098	2.176	2.078	5
44	2.078	1.51	2.235	2.078	5
45	2.137	2.118	2.157	2.098	5
46	2.039	1.922	2.176	2.137	5
47	2.157	1.902	2.137	2.118	5
48	2.725	2.627	2.059	2.118	5
49	1.902	2.745	1.922	2.157	5
50	1.392	1.843	1.745	2.118	5
51	2.157	1.745	1.961	2.098	5
52	2.412	1.863	2.059	2.098	5
53	2.314	2.216	1.902	2.118	5
54	2.412	2.02	2.235	2.118	5
55	2.51	2.431	2.431	2.137	5
56	2.137	2.51	2.235	2.137	5
57	2.196	1.588	1.941	2.098	5
58	2.098	1.882	1.863	2.078	5
59	2.157	2.157	1.843	2.098	5
60	2.098	1.941	2.216	2.098	5
61	1.961	1.745	2.333	2.098	5
62	2.0	1.98	2.275	2.078	5
63	2.039	2.294	2.157	2.098	5
64	2.0	2.353	2.078	2.098	5
65	2.098	1.863	2.137	2.118	5
66	2.275	1.843	2.157	2.118	5
67	1.98	2.176	2.216	2.157	5
68	2.0	2.039	2.078	2.137	5
