time	channel1	channel2	channel3	channel4	class
0	2.098	2.451	2.471	2.471	3
1	2.157	2.49	2.451	2.49	3
2	2.157	2.49	2.392	2.451	3
3	2.118	2.431	2.51	2.392	3
4	2.059	2.353	2.294	2.333	3
5	2.02	2.314	2.373	2.314	3
6	2.0	2.314	2.314	2.333	3
7	2.02	2.353	2.255	2.392	3
8	2.078	2.412	2.49	2.451	3
9	2.118	2.471	2.353	2.49	3
10	2.157	2.49	2.471	2.49	3
11	2.137	2.451	2.431	2.431	3
12	2.098	2.392	2.275	2.353	3
13	2.039	2.333	2.373	2.314	3
14	2.0	2.314	2.196	2.314	3
15	2.0	2.333	2.294	2.353	3
16	2.039	2.392	2.412	2.412	3
17	2.098	2.451	2.333	2.49	3
18	2.157	2.49	2.549	2.49	3
19	2.157	2.49	2.412	2.451	3
20	2.118	2.412	2.412	2.392	3
21	2.059	2.353	2.431	2.333	3
22	2.0	2.314	2.235	2.314	3
23	2.0	2.314	2.392	2.333	3
24	2.02	2.353	2.314	2.392	3
25	2.078	2.431	2.412	2.451	3
26	2.137	2.49	2.549	2.49	3
27	2.157	2.49	2.353	2.471	3
28	2.137	2.451	2.49	2.412	3
29	2.078	2.392	2.333	2.353	3
30	2.039	2.333	2.275	2.314	3
31	2.0	2.314	2.353	2.314	3
32	2.0	2.333	2.216	2.373	3
33	2.059	2.392	2.431	2.431	3
34	2.098	2.451	2.412	2.49	3
35	2.157	2.49	2.392	2.49	3
36	2.157	2.471	2.529	2.451	3
37	2.118	2.412	2.333	2.373	3
38	2.059	2.353	2.412	2.314	3
39	2.0	2.314	2.314	2.314	3
40	2.0	2.314	2.255	2.333	3
41	2.02	2.373	2.451	2.392	3
42	2.078	2.431	2.333	2.471	3
43	2.137	2.49	2.49	2.49	3
44	2.157	2.49	2.451	2.471	3
45	2.137	2.451	2.314	2.412	3
46	2.078	2.373	2.431	2.353	3
47	2.02	2.314	2.196	2.314	3
48	2.0	2.314	2.294	2.314	3
49	2.0	2.333	2.314	2.373	3
50	2.059	2.392	2.255	2.431	3
51	2.118	2.451	2.51	2.49	3
52	2.157	2.49	2.392	2.49	3
53	2.157	2.471	2.471	2.451	3
54	2.118	2.412	2.471	2.373	3
55	2.039	2.353	2.275	2.314	3
56	2.0	2.314	2.412	2.314	3
57	2.0	2.314	2.275	2.353	3
58	2.039	2.373	2.373	2.392	3
59	2.078	2.431	2.49	2.471	3
60	2.137	2.49	2.373	2.49	3
61	2.157	2.49	2.529	2.471	3
62	2.137	2.431	2.353	2.412	3
63	2.078	2.373	2.353	2.333	3
64	2.02	2.314	2.373	2.314	3
65	2.0	2.314	2.176	2.314	3
66	2.02	2.353	2.392	2.373	3
67	2.059	2.412	2.333	2.431	3
68	2.118	2.471	2.412	2.49	3
69	2.157	2.49	2.549	2.49	3
70	2.157	2.471	2.373	2.431	3
71	2.098	2.412	2.471	2.373	3
72	2.039	2.333	2.333	2.314	3
73	2.0	2.314	2.275	2.314	3
74	2.0	2.333	2.412	2.353	3
75	2.039	2.373	2.294	2.412	3
76	2.098	2.431	2.471	2.471	3
77	2.137	2.49	2.451	2.49	3
78	2.157	2.49	2.373	2.471	3
79	2.118	2.431	2.471	2.392	3
80	2.078	2.373	2.255	2.333	3
81	2.02	2.314	2.333	2.294	3
82	2.0	2.314	2.275	2.333	3
83	2.02	2.353	2.216	2.373	3
84	2.059	2.412	2.451	2.431	3
85	2.118	2.471	2.353	2.49	3
86	2.157	2.49	2.49	2.49	3
87	2.157	2.471	2.451	2.431	3
88	2.098	2.392	2.294	2.353	3
89	2.039	2.333	2.431	2.314	3
90	2.0	2.294	2.235	2.314	3
91	2.0	2.333	2.333	2.353	3
92	2.039	2.373	2.392	2.412	3
93	2.098	2.451	2.333	2.471	3
94	2.137	2.49	2.529	2.49	3
95	2.157	2.49	2.392	2.451	3
96	2.118	2.431	2.392	2.392	3
97	2.059	2.353	2.392	2.333	3
98	2.02	2.314	2.196	2.294	3
99	2.0	2.314	2.353	2.333	3
100	2.02	2.353	2.255	2.392	3
101	2.059	2.412	2.392	2.451	3
102	2.118	2.471	2.529	2.49	3
103	2.157	2.49	2.373	2.49	3
104	2.137	2.451	2.529	2.431	3
105	2.098	2.392	2.353	2.353	3
106	2.039	2.333	2.333	2.314	3
107	2.0	2.314	2.412	2.314	3
108	2.0	2.333	2.235	2.353	3
109	2.039	2.392	2.451	2.412	3
110	2.098	2.451	2.412	2.471	3
111	2.157	2.49	2.412	2.49	3
112	2.157	2.49	2.529	2.451	3
113	2.118	2.412	2.314	2.392	3
114	2.059	2.353	2.373	2.333	3
115	2.02	2.314	2.275	2.294	3
116	2.0	2.314	2.216	2.333	3
