time	channel1	channel2	channel3	channel4	class
0	2.353	2.039	2.118	2.078	7
1	1.882	1.765	2.0	2.02	7
2	1.765	1.863	2.059	1.961	7
3	1.804	1.863	1.98	1.941	7
4	1.804	1.902	2.137	2.059	7
5	2.02	2.0	2.176	2.098	7
6	2.039	1.843	2.039	2.02	7
7	1.961	1.843	1.98	1.922	7
8	1.941	1.98	2.157	1.941	7
9	1.902	1.961	2.118	2.02	7
10	1.745	1.882	2.02	2.059	7
11	1.667	1.667	1.863	2.039	7
12	1.784	1.706	1.941	2.0	7
13	2.137	1.922	2.059	1.941	7
14	2.255	1.98	2.137	1.961	7
15	2.078	1.882	2.02	2.039	7
16	1.941	1.941	2.0	2.098	7
17	1.922	1.824	2.039	2.059	7
18	1.824	1.686	1.941	1.922	7
19	1.961	1.725	1.941	1.824	7
20	2.0	1.824	2.059	1.843	7
21	2.0	1.882	2.02	1.902	7
22	1.961	1.863	2.059	1.98	7
23	1.882	1.824	2.0	2.039	7
24	1.961	1.98	2.118	2.039	7
25	2.0	1.98	2.039	2.02	7
26	1.961	1.882	1.98	1.922	7
27	1.882	1.863	2.078	1.902	7
28	2.039	1.941	2.157	1.902	7
29	2.118	1.863	2.118	1.941	7
30	2.039	1.902	2.098	1.961	7
31	2.0	1.882	1.922	1.98	7
32	1.824	1.745	1.784	1.98	7
33	1.941	1.882	2.059	1.922	7
34	2.078	1.922	2.157	1.863	7
35	1.902	1.706	1.941	1.863	7
36	2.02	1.745	2.039	1.961	7
37	2.137	1.922	2.118	2.0	7
38	2.078	1.882	2.02	1.922	7
39	2.02	1.843	1.961	1.804	7
40	2.039	1.784	1.882	1.745	7
41	2.02	1.804	1.961	1.804	7
42	1.961	1.725	1.941	1.882	7
43	1.902	1.725	1.941	1.941	7
44	1.863	1.784	1.961	1.902	7
45	1.902	1.784	2.0	1.824	7
46	1.863	1.843	1.98	1.765	7
47	1.961	1.863	1.922	1.784	7
48	1.922	1.765	1.902	1.922	7
49	1.745	1.765	1.98	2.039	7
50	1.98	1.922	2.216	2.118	7
51	2.353	2.0	2.196	2.039	7
52	2.059	1.784	2.039	1.824	7
53	1.686	1.843	2.078	1.745	7
54	1.745	1.961	2.137	1.843	7
55	1.941	2.02	2.137	2.059	7
56	2.0	2.0	2.098	2.157	7
57	2.02	1.961	2.118	2.196	7
58	1.902	2.0	2.176	2.157	7
59	1.843	1.961	2.137	2.098	7
60	1.882	1.961	2.137	2.059	7
61	1.941	2.137	2.216	2.039	7
62	1.902	2.059	2.137	2.059	7
63	2.0	2.059	2.196	2.098	7
64	2.098	2.078	2.196	2.118	7
65	1.843	1.922	2.078	2.059	7
66	1.647	1.843	2.039	2.0	7
67	1.922	2.098	2.255	2.078	7
68	2.216	2.098	2.235	2.176	7
69	2.078	1.765	2.02	2.137	7
70	2.157	1.882	2.098	2.0	7
71	1.961	1.843	1.98	1.863	7
72	1.824	1.843	1.941	1.765	7
73	1.922	2.0	2.216	1.843	7
74	1.98	1.941	2.078	1.961	7
75	1.941	1.843	1.98	2.039	7
76	1.941	1.882	2.02	2.059	7
77	1.98	1.863	2.059	2.02	7
78	1.941	1.784	1.922	1.941	7
79	2.0	1.745	1.882	1.843	7
80	2.078	1.863	1.882	1.843	7
81	2.059	1.882	1.941	1.843	7
82	2.0	1.784	1.98	1.863	7
83	1.863	1.784	1.98	1.922	7
84	2.078	2.078	2.196	1.98	7
85	2.176	1.961	2.02	2.039	7
86	1.882	1.608	1.824	1.98	7
87	1.902	1.608	1.765	1.882	7
88	1.961	1.765	1.882	1.784	7
89	2.137	1.922	1.961	1.804	7
90	2.039	1.941	2.098	1.882	7
91	2.059	1.961	2.059	1.961	7
92	2.039	1.922	1.902	2.0	7
93	1.882	1.804	1.863	1.922	7
94	1.98	1.922	2.0	1.804	7
95	2.0	1.961	2.118	1.824	7
96	1.98	1.922	2.078	2.0	7
97	1.863	1.863	2.039	2.118	7
98	1.941	1.902	2.078	2.098	7
99	1.882	1.863	2.059	2.0	7
100	1.804	1.824	1.98	1.902	7
101	1.922	2.02	2.137	1.902	7
102	2.0	2.039	2.137	1.961	7
103	1.863	1.784	2.078	1.98	7
104	1.824	1.725	2.0	1.941	7
105	1.98	1.882	2.137	1.843	7
106	1.98	1.843	2.0	1.745	7
107	1.941	1.863	2.059	1.765	7
108	1.98	1.98	2.157	1.98	7
109	1.804	1.98	2.039	2.137	7
110	1.725	1.882	2.0	2.137	7
111	1.922	1.941	2.118	2.02	7
112	2.118	1.961	2.176	1.882	7
113	2.0	1.961	2.157	1.882	7
114	1.863	1.824	1.98	1.902	7
115	1.922	1.863	2.02	1.902	7
116	1.882	1.804	1.961	1.902	7
117	1.863	1.784	2.039	1.961	7
118	2.059	2.098	2.333	2.059	7
119	2.294	2.059	2.196	2.118	7
120	1.961	1.686	1.98	2.039	7
121	1.902	1.784	2.059	1.941	7
122	1.922	1.784	1.98	1.882	7
123	1.941	1.784	2.0	1.863	7
124	1.941	1.902	2.039	1.922	7
125	1.961	1.882	2.137	1.941	7
126	2.02	1.882	2.118	2.0	7
127	1.922	1.922	2.098	2.078	7
128	1.843	1.843	1.98	2.118	7
129	1.765	1.745	1.922	2.02	7
130	1.843	1.784	1.941	1.843	7
131	2.0	1.784	1.863	1.745	7
132	2.098	1.961	2.059	1.804	7
133	2.059	1.961	2.078	1.961	7
134	1.804	1.843	2.02	2.098	7
135	1.922	1.98	2.118	2.137	7
136	2.118	1.922	1.941	2.059	7
137	1.882	1.588	1.824	1.922	7
138	1.941	1.804	2.059	1.863	7
139	1.98	1.882	2.078	1.863	7
140	1.922	1.843	2.059	1.922	7
141	2.0	1.961	2.078	2.02	7
142	1.941	1.941	2.02	2.078	7
143	1.902	1.882	1.961	2.039	7
144	2.039	1.902	2.02	1.941	7
145	2.02	1.902	1.98	1.863	7
146	1.765	1.843	2.0	1.882	7
147	1.824	1.843	2.0	1.941	7
148	1.882	1.882	2.02	2.0	7
149	2.039	1.961	2.059	2.02	7
150	2.039	1.922	2.02	2.0	7
151	1.863	1.843	2.059	1.98	7
152	2.118	2.098	2.196	2.0	7
153	2.118	2.039	2.078	1.98	7
154	1.784	1.745	1.882	1.902	7
155	1.961	1.863	1.98	1.824	7
156	2.078	1.863	2.059	1.804	7
157	2.098	1.843	2.078	1.882	7
158	2.078	1.941	2.078	2.02	7
159	1.98	1.882	2.0	2.078	7
160	1.882	1.863	2.098	2.0	7
161	2.059	1.98	2.078	1.902	7
162	2.118	2.0	2.039	1.784	7
163	2.039	1.902	2.0	1.804	7
164	2.02	1.824	2.0	1.863	7
165	1.98	1.863	2.078	1.961	7
166	2.02	1.824	2.0	2.0	7
167	2.02	1.863	2.02	1.922	7
168	1.961	1.804	1.882	1.863	7
169	1.941	1.902	2.118	1.922	7
170	2.137	1.941	2.098	1.98	7
171	1.863	1.686	1.961	1.922	7
172	1.843	1.745	1.961	1.863	7
173	1.882	1.804	1.961	1.863	7
174	1.843	1.804	2.039	1.922	7
175	1.843	1.902	2.137	2.0	7
176	2.137	1.961	2.098	2.0	7
177	2.098	1.882	1.882	1.941	7
178	1.784	1.882	1.824	1.882	7
179	1.686	1.863	1.941	1.882	7
180	1.608	1.784	2.059	2.0	7
181	1.882	1.882	2.137	2.059	7
182	2.137	1.902	2.039	2.039	7
183	2.176	1.961	2.098	1.961	7
184	1.922	1.882	2.0	1.961	7
185	1.843	1.843	1.941	1.961	7
186	1.961	2.039	2.176	1.98	7
187	2.098	2.0	2.137	1.961	7
188	2.0	1.784	1.98	1.902	7
189	2.059	1.863	1.941	1.882	7
190	2.02	1.843	1.961	1.882	7
191	1.98	1.843	2.118	1.961	7
192	1.941	1.882	2.235	2.059	7
193	1.98	1.98	2.235	2.098	7
194	2.078	1.98	1.98	1.98	7
195	2.02	1.882	1.882	1.804	7
196	1.922	1.941	2.02	1.765	7
197	1.765	2.0	2.137	1.922	7
198	1.804	1.98	2.118	2.157	7
199	1.922	2.02	2.235	2.275	7
200	2.137	1.98	2.02	2.176	7
201	1.98	1.863	1.941	1.961	7
202	1.882	1.902	2.039	1.843	7
