time	channel1	channel2	channel3	channel4	class
0	1.784	3.784	3.176	3.843	7
1	1.863	3.784	3.118	3.725	7
2	1.961	3.843	3.118	3.627	7
3	1.941	3.667	2.961	3.529	7
4	2.039	3.451	2.745	3.373	7
5	2.176	3.529	2.784	3.314	7
6	2.157	3.216	2.529	3.137	7
7	1.765	2.647	2.275	2.98	7
8	2.275	2.647	2.275	2.765	7
9	2.353	2.706	2.176	2.725	7
10	1.765	2.51	1.765	2.647	7
11	1.51	2.392	1.765	2.216	7
12	1.843	2.216	1.804	1.49	7
13	2.275	2.373	1.941	1.059	7
14	2.588	2.471	1.745	1.255	7
15	2.333	2.314	1.569	1.843	7
16	2.039	2.412	1.608	2.314	7
17	2.0	2.255	1.451	2.294	7
18	2.039	2.118	1.471	1.706	7
19	2.333	2.392	1.647	0.922	7
20	2.255	2.392	1.608	0.314	7
21	2.098	2.314	1.51	0.0	7
22	2.275	2.529	1.549	0.078	7
23	2.392	2.255	1.51	0.49	7
24	2.176	1.902	1.353	0.765	7
25	2.275	1.863	1.275	0.686	7
26	2.216	1.882	1.275	0.431	7
27	1.725	1.98	1.451	0.216	7
28	1.51	1.902	1.451	0.0	7
29	1.745	1.706	1.353	0.0	7
30	2.118	1.804	1.353	0.0	7
31	2.608	1.98	1.471	0.0	7
32	2.255	1.941	1.471	0.0	7
33	1.725	1.706	1.333	0.0	7
34	1.882	1.784	1.235	0.0	7
35	1.882	1.647	1.275	0.0	7
36	1.863	1.569	1.275	0.0	7
37	1.863	1.471	1.314	0.0	7
38	1.824	1.275	1.314	0.0	7
39	2.235	1.471	1.51	0.0	7
40	2.51	1.353	1.392	0.059	7
41	2.039	0.922	1.275	0.137	7
42	2.02	0.98	1.392	0.157	7
43	2.039	0.98	1.392	0.078	7
44	2.059	0.863	1.235	0.0	7
45	2.098	0.882	1.176	0.0	7
46	2.255	0.98	1.176	0.137	7
47	2.196	0.98	1.51	0.373	7
48	2.137	0.843	1.412	0.451	7
49	1.98	0.784	1.294	0.373	7
50	1.804	0.863	1.314	0.353	7
51	1.843	0.725	1.137	0.392	7
52	1.863	0.725	1.059	0.471	7
53	1.745	0.765	1.02	0.569	7
54	1.686	0.706	1.078	0.686	7
55	1.667	0.647	1.255	0.804	7
56	2.157	0.863	1.569	0.902	7
57	2.412	0.765	1.49	0.843	7
58	1.647	0.216	0.745	0.784	7
59	1.569	0.294	0.392	0.941	7
60	1.745	0.392	0.471	1.118	7
61	1.961	0.275	1.039	1.078	7
62	1.941	0.235	1.549	1.02	7
63	1.784	0.157	1.255	0.922	7
64	1.784	0.137	1.0	1.098	7
65	1.804	0.137	0.765	1.333	7
66	1.804	0.098	0.765	1.471	7
67	1.902	0.373	1.059	1.706	7
68	2.0	0.667	1.255	2.098	7
69	2.02	0.608	1.373	2.412	7
70	1.882	0.745	1.627	2.49	7
71	1.882	0.961	1.922	2.471	7
72	1.824	1.216	2.176	2.608	7
