time	channel1	channel2	channel3	channel4	class
0	1.902	2.176	2.196	1.961	7
1	1.98	2.176	2.078	2.059	7
2	1.941	2.02	1.804	2.02	7
3	1.882	1.902	1.804	1.824	7
4	2.098	2.098	2.078	1.745	7
5	1.961	1.784	1.882	1.725	7
6	1.863	1.765	1.941	1.961	7
7	1.922	1.863	1.941	2.235	7
8	1.961	1.765	1.804	2.255	7
9	1.902	1.667	1.843	2.059	7
10	1.922	1.725	1.863	1.784	7
11	1.941	1.706	1.765	1.608	7
12	1.941	1.784	1.784	1.745	7
13	1.902	1.824	1.765	1.882	7
14	1.824	1.804	1.824	2.02	7
15	1.843	2.02	1.941	2.157	7
16	1.863	2.0	1.922	2.196	7
17	1.882	2.039	1.98	2.196	7
18	1.941	2.098	2.02	2.196	7
19	1.882	2.02	2.059	2.157	7
20	1.863	2.098	2.196	2.157	7
21	2.098	2.412	2.431	2.235	7
22	1.941	2.137	2.176	2.176	7
23	1.784	1.961	2.157	2.098	7
24	1.922	2.157	2.275	2.157	7
25	1.961	2.216	2.333	2.255	7
26	1.941	2.196	2.392	2.353	7
27	1.961	2.255	2.373	2.314	7
28	1.922	2.176	2.314	2.216	7
29	1.922	2.176	2.255	2.137	7
30	1.902	2.118	2.098	2.02	7
31	1.922	2.098	2.059	1.98	7
32	1.902	2.098	2.059	1.98	7
33	1.863	2.0	1.843	2.098	7
34	1.843	1.882	1.588	2.118	7
35	1.922	1.863	1.804	1.98	7
36	1.941	1.804	1.882	1.784	7
37	1.98	1.765	1.941	1.725	7
38	2.157	1.98	1.98	1.922	7
39	1.961	1.588	1.569	2.0	7
40	1.824	1.412	1.49	1.941	7
41	1.961	1.549	1.588	1.784	7
42	2.059	1.588	1.569	1.667	7
43	2.0	1.608	1.51	1.627	7
44	2.02	1.667	1.627	1.627	7
45	1.961	1.627	1.784	1.647	7
46	1.941	1.627	1.784	1.667	7
47	1.941	1.706	1.784	1.706	7
48	1.941	1.784	1.843	1.863	7
49	1.961	1.863	1.922	2.0	7
50	1.941	1.922	2.0	2.078	7
51	1.98	1.863	2.039	1.98	7
52	2.039	1.843	2.059	1.804	7
53	1.941	1.784	2.078	1.667	7
54	1.922	1.765	2.196	1.667	7
55	2.176	2.0	2.431	1.824	7
56	2.039	1.784	2.314	2.0	7
57	1.863	1.686	2.353	2.118	7
58	2.0	1.804	2.412	2.098	7
59	2.039	1.804	2.412	1.882	7
60	1.961	1.706	2.333	1.667	7
61	1.941	1.706	2.255	1.706	7
62	1.902	1.667	2.235	1.98	7
63	1.922	1.882	2.471	2.314	7
64	2.039	2.118	2.686	2.49	7
65	2.0	1.941	2.49	2.333	7
66	1.902	1.804	2.255	1.941	7
67	1.863	1.686	2.137	1.647	7
68	1.863	1.725	2.176	1.608	7
69	1.961	1.804	2.275	1.784	7
70	1.941	1.706	2.216	2.039	7
71	1.941	1.647	2.235	2.157	7
72	2.157	1.843	2.353	2.137	7
73	2.0	1.549	2.078	1.98	7
74	1.804	1.412	2.078	1.824	7
75	1.922	1.549	2.157	1.863	7
76	2.0	1.608	2.137	1.882	7
77	1.961	1.549	2.118	1.843	7
78	1.961	1.588	2.098	1.843	7
79	1.961	1.627	2.176	1.941	7
80	2.0	1.784	2.216	2.039	7
81	1.941	1.745	2.098	1.961	7
82	1.941	1.686	2.039	1.765	7
83	1.863	1.745	2.078	1.686	7
84	1.843	1.706	2.039	1.706	7
85	1.882	1.745	2.118	1.784	7
86	2.0	1.784	2.118	1.882	7
87	1.961	1.745	2.137	2.039	7
88	1.961	1.686	2.157	2.098	7
89	2.216	1.961	2.333	2.059	7
90	2.137	1.745	2.137	1.824	7
91	1.902	1.49	2.0	1.588	7
92	1.961	1.569	2.059	1.549	7
93	2.0	1.608	2.059	1.588	7
94	1.961	1.627	2.098	1.667	7
95	1.961	1.784	2.176	1.843	7
96	1.961	1.745	2.098	1.824	7
97	1.961	1.725	2.078	1.745	7
98	1.922	1.686	1.941	1.706	7
99	1.882	1.667	1.902	1.725	7
100	1.882	1.843	2.059	1.843	7
101	1.98	1.98	2.118	2.0	7
102	2.0	1.98	2.196	1.98	7
103	2.039	1.902	2.098	1.882	7
104	1.922	1.843	2.0	1.667	7
105	1.863	1.745	1.961	1.588	7
106	2.078	1.98	2.137	1.843	7
107	1.98	1.706	1.922	2.098	7
108	1.843	1.647	1.98	2.216	7
109	2.098	1.922	2.216	2.216	7
110	2.078	1.941	2.118	2.176	7
111	2.02	2.0	2.196	2.137	7
112	2.02	2.039	2.176	1.98	7
113	2.0	2.02	2.176	1.863	7
114	1.98	2.078	2.196	2.02	7
115	1.961	2.137	2.235	2.353	7
116	2.0	2.196	2.255	2.49	7
117	1.961	2.176	2.176	2.373	7
118	1.922	2.078	2.02	2.157	7
119	1.882	2.137	2.137	2.059	7
120	1.98	2.294	2.314	2.098	7
121	2.02	2.216	2.216	2.059	7
122	1.941	2.02	2.078	1.863	7
123	2.137	2.137	2.118	1.824	7
124	2.0	1.902	1.824	1.843	7
125	1.824	1.804	1.922	2.039	7
126	2.0	1.961	2.176	2.412	7
127	2.078	2.059	2.098	2.627	7
128	1.961	1.941	1.961	2.49	7
129	1.961	1.922	1.922	2.02	7
130	1.922	1.765	1.804	1.529	7
131	1.941	1.882	1.804	1.333	7
132	2.02	1.961	1.686	1.314	7
133	1.961	1.843	1.51	1.412	7
134	1.922	1.843	1.608	1.667	7
135	1.922	1.863	1.725	2.098	7
136	1.922	2.0	1.922	2.431	7
137	2.02	1.98	1.824	2.392	7
138	1.922	1.882	1.706	2.118	7
139	1.961	1.902	1.745	1.843	7
140	2.196	2.059	1.824	1.647	7
141	2.098	1.686	1.569	1.549	7
142	1.902	1.588	1.608	1.588	7
143	2.078	1.863	1.706	1.725	7
144	2.039	1.824	1.745	1.784	7
145	1.922	1.863	2.02	1.824	7
146	1.961	1.922	2.039	1.98	7
147	1.922	1.843	1.902	2.137	7
