time	channel1	channel2	channel3	channel4	class
0	1.961	2.118	2.039	2.098	7
1	2.118	2.098	2.0	2.02	7
2	2.137	1.961	1.941	1.902	7
3	2.157	2.275	2.235	1.941	7
4	2.333	2.49	2.51	2.098	7
5	2.0	2.235	2.333	2.216	7
6	1.784	1.98	2.176	2.216	7
7	1.588	2.02	2.157	2.176	7
8	1.608	1.843	2.02	2.157	7
9	1.922	1.941	2.176	2.176	7
10	2.373	2.255	2.294	2.216	7
11	2.588	2.529	2.451	2.275	7
12	2.392	2.627	2.569	2.333	7
13	2.02	2.431	2.431	2.353	7
14	2.02	2.196	2.294	2.235	7
15	2.137	2.314	2.392	2.176	7
16	1.843	2.255	2.333	2.216	7
17	1.667	2.176	2.275	2.333	7
18	1.941	2.275	2.392	2.412	7
19	2.314	2.392	2.588	2.353	7
20	2.529	2.588	2.863	2.294	7
21	2.725	2.686	2.843	2.275	7
22	2.333	1.98	2.471	2.196	7
23	2.235	2.039	2.529	2.216	7
24	2.235	2.176	2.51	2.235	7
25	1.98	1.863	2.353	2.157	7
26	1.863	1.667	2.235	2.039	7
27	2.196	1.863	2.314	1.863	7
28	2.235	2.216	2.451	1.804	7
29	2.059	2.451	2.588	1.922	7
30	1.902	2.314	2.529	2.078	7
31	2.314	2.196	2.392	2.137	7
32	2.373	2.02	2.176	2.02	7
33	2.255	2.078	2.294	1.902	7
34	2.314	2.333	2.451	1.804	7
35	2.059	2.314	2.392	1.824	7
36	1.804	2.039	2.137	1.784	7
37	1.824	2.137	2.216	1.765	7
38	1.98	2.216	2.137	1.745	7
39	1.784	1.804	1.882	1.647	7
40	1.863	1.882	1.922	1.608	7
41	2.098	2.078	2.098	1.667	7
42	2.098	2.059	2.078	1.804	7
43	1.902	1.922	2.118	1.902	7
44	1.941	1.882	2.02	1.863	7
45	1.843	1.804	1.863	1.706	7
46	1.863	1.941	2.0	1.608	7
47	2.078	2.059	2.0	1.667	7
48	1.98	1.882	1.824	1.706	7
49	1.627	1.784	1.745	1.725	7
50	1.549	1.784	1.765	1.686	7
51	1.549	1.706	1.686	1.667	7
52	1.725	1.686	1.706	1.608	7
53	2.078	1.706	1.843	1.647	7
54	2.314	1.882	2.196	1.824	7
55	2.549	2.02	2.176	1.98	7
56	2.039	1.353	1.667	1.941	7
57	1.902	1.216	1.706	1.784	7
58	1.882	1.392	1.843	1.647	7
59	1.941	1.431	1.824	1.647	7
60	2.098	1.471	1.863	1.784	7
61	2.059	1.627	1.961	1.98	7
62	2.039	1.569	1.902	2.078	7
63	2.059	1.333	1.882	2.098	7
64	2.039	1.294	1.804	2.059	7
65	1.902	1.471	1.922	2.059	7
